basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net
1235419.0,5.3,4.4,9.7
1405077.0,3.6,1.7,5.3
1178958.0,6.3,0.3,6.6
1153179.0,5.5,2.4,7.9
1180045.0,6.1,1.2,7.3
1245696.0,6.5,3.5,10.0
1220666.0,5.4,2.3,7.7
1183060.0,5.5,0.9,6.4
1138658.0,6.5,3.5,10.0
773877.0,5.5,1.2,6.7
1183594.0,7.5,0.3,7.8
1263950.0,0.0,0.0,0.0
1068299.0,5.2,2.5,7.7
1186019.0,5.2,0.8,6.0
1396957.0,5.0,3.3,8.3
1182003.0,4.0,2.0,6.0
1186940.0,5.4,1.4,6.800000000000001
1212050.0,6.7,3.4,10.1
1050037.0,6.4,2.3,8.7
1187028.0,6.1,1.3,7.399999999999999
1194237.0,6.4,3.3,9.7
1078847.0,5.7,2.3,8.0
1188171.0,5.4,1.2,6.6000000000000005
1208694.0,5.7,3.8,9.5
1198269.0,5.7,2.4,8.1
1188290.0,6.4,1.1,7.5
1124750.0,8.3,3.8,12.1
1153988.0,5.2,2.4,7.6
1188441.0,5.1,1.5,6.6
1245283.0,5.7,3.2,8.9
1149204.0,5.0,2.6,7.6
1188692.0,6.2,1.1,7.300000000000001
1440473.0,5.6,2.6,8.2
948655.0,1.5,1.0,2.5
1191620.0,5.0,0.6,5.6
1300615.0,5.4,2.0,7.4
1191901.0,5.7,1.6,7.300000000000001
1287953.0,6.2,3.5,9.7
1180270.0,5.6,2.4,8.0
1192251.0,5.9,1.6,7.5
1154509.0,6.2,4.0,10.2
1213302.0,6.4,2.0,8.4
1194142.0,5.5,1.3,6.8
1081684.0,8.9,3.5,12.4
1138867.0,4.9,2.5,7.4
1194177.0,7.2,1.4,8.6
1187703.0,7.2,2.8,10.0
1178816.0,4.0,1.9,5.9
1195489.0,6.5,0.8,7.3
1080523.0,7.6,2.4,10.0
1195686.0,7.3,1.6,8.9
1217894.0,8.2,3.3,11.5
1092088.0,5.8,2.3,8.1
1196075.0,5.9,1.3,7.2
1221115.0,6.3,3.6,9.9
1095232.0,5.4,2.4,7.800000000000001
1196139.0,5.2,1.2,6.4
1306026.0,6.0,3.2,9.2
1222745.0,5.5,2.1,7.6
1196519.0,6.8,1.4,8.2
1199081.0,6.4,3.9,10.3
1173818.0,5.3,2.5,7.8
1197200.0,7.1,1.6,8.7
1212052.0,6.7,3.8,10.5
1249500.0,4.5,2.2,6.7
1198061.0,6.1,1.4,7.5
1438907.0,4.7,3.1,7.800000000000001
1115898.0,5.2,2.1,7.300000000000001
1198150.0,6.1,1.0,7.1
1304518.0,5.6,3.4,9.0
1174605.0,5.0,2.4,7.4
1198949.0,6.3,1.5,7.8
1123341.0,7.3,3.9,11.2
1544299.0,5.8,3.8,9.6
1200562.0,8.0,3.6,11.6
979709.0,3.8,6.0,9.8
1009418.0,6.2,2.8,9.0
1200591.0,5.7,0.7,6.4
1085445.0,5.5,4.2,9.7
1262685.0,5.6,2.2,7.8
1179817.0,5.4,2.2,7.6
1201235.0,5.4,0.7,6.1000000000000005
1279522.0,6.4,3.7,10.1
1115945.0,5.4,2.1,7.5
1201984.0,4.4,0.8,5.2
1189862.0,6.2,3.2,9.4
1502230.0,4.6,2.4,7.0
1202314.0,9.3,1.6,10.9
1200771.0,6.7,2.4,9.1
1202862.0,6.8,1.2,8.0
1205400.0,7.3,3.2,10.5
1079436.0,5.2,2.3,7.5
1203157.0,6.3,1.1,7.4
825274.0,7.3,4.5,11.8
1330583.0,4.4,2.6,7.0
1204422.0,7.4,1.1,8.5
1072880.0,6.7,4.0,10.7
1017726.0,8.0,2.7,10.7
1204661.0,6.5,1.2,7.7
516092.0,10.6,4.0,14.6
1583654.0,2.4,2.1,4.5
1205060.0,5.0,1.2,6.2
1193707.0,5.3,4.0,9.3
1079212.0,5.3,2.5,7.8
1205397.0,5.9,1.5,7.4
1228163.0,4.6,2.5,7.1
1205501.0,6.6,1.4,8.0
1152124.0,6.1,3.7,9.8
1145781.0,6.6,2.7,9.3
1207960.0,7.0,1.9,8.9
1140948.0,6.5,4.2,10.7
1366894.0,3.9,1.1,5.0
1208290.0,6.3,0.6,6.9
1169056.0,5.9,2.4,8.3
1208653.0,5.7,1.5,7.2
1220369.0,6.3,3.3,9.6
1274835.0,4.9,2.2,7.1000000000000005
1209538.0,6.0,1.8,7.8
1106371.0,7.8,4.1,11.9
1278938.0,5.3,2.3,7.6
1210077.0,7.3,1.5,8.8
1210106.0,7.9,3.7,11.6
1215836.0,4.2,2.0,6.2
1210749.0,6.5,1.1,7.6
1315933.0,5.7,3.2,8.9
1276770.0,4.2,2.2,6.4
1210904.0,6.3,1.8,8.1
1367580.0,5.1,3.6,8.7
1187098.0,4.8,2.1,6.9
1211322.0,6.2,1.3,7.5
1268013.0,6.3,3.7,10.0
1153357.0,5.0,2.3,7.3
1211631.0,5.9,1.0,6.9
1295895.0,5.1,3.5,8.6
1197200.0,5.2,2.2,7.4
1212836.0,6.1,1.3,7.399999999999999
1284079.0,6.7,3.7,10.4
1665757.0,2.9,1.6,4.5
1213127.0,5.6,0.9,6.5
1211913.0,5.1,3.6,8.7
1117464.0,5.8,2.4,8.2
1213268.0,5.6,1.2,6.8
1219199.0,7.0,3.5,10.5
1128933.0,4.9,2.3,7.2
1213744.0,5.5,1.0,6.5
1303750.0,5.9,3.0,8.9
1193364.0,4.8,2.4,7.199999999999999
1214087.0,4.9,1.1,6.0
1261294.0,6.1,3.3,9.4
1119897.0,5.7,2.4,8.1
1214697.0,5.5,1.3,6.8
1223076.0,7.3,3.7,11.0
1051450.0,6.6,3.0,9.6
1122706.0,6.2,2.5,8.7
1017359.0,6.4,2.0,8.4
1215638.0,4.3,1.0,5.3
663585.0,6.5,6.0,12.5
1700945.0,2.8,1.6,4.4
1215668.0,6.1,1.4,7.5
1193307.0,6.0,2.5,8.5
1250915.0,6.1,2.3,8.399999999999999
1216770.0,6.5,1.5,8.0
1102606.0,8.3,4.0,12.3
1205981.0,6.4,2.4,8.8
1217231.0,6.3,0.3,6.6
1290828.0,5.5,2.3,7.8
1217618.0,6.6,1.2,7.8
1250410.0,6.8,3.4,10.2
1133998.0,6.8,2.4,9.2
1218234.0,6.8,1.2,8.0
931789.0,8.1,4.0,12.1
1626817.0,2.4,1.4,3.8
1219546.0,5.3,0.8,6.1
1225599.0,3.9,2.2,6.1
1220524.0,5.5,1.4,6.9
1388500.0,3.8,1.4,5.199999999999999
1224262.0,5.7,0.8,6.5
1469748.0,3.6,2.8,6.4
1200612.0,5.1,2.6,7.699999999999999
1225231.0,6.3,1.5,7.8
1301215.0,6.2,3.6,9.8
1216025.0,4.6,2.0,6.6
1226335.0,5.1,0.9,6.0
1096010.0,6.3,3.5,9.8
1208482.0,5.4,2.2,7.6
1226615.0,5.2,0.9,6.1000000000000005
1301906.0,5.8,3.1,8.9
1005192.0,2.9,2.6,5.5
1228821.0,5.1,0.7,5.8
1512172.0,2.4,3.9,6.3
1354668.0,5.0,2.2,7.2
1228944.0,5.6,1.6,7.199999999999999
1187180.0,7.0,3.9,10.9
1646537.0,3.1,2.1,5.2
1230100.0,5.5,0.8,6.3
1306825.0,5.4,3.5,8.9
1203757.0,5.3,2.3,7.6
1230896.0,5.6,1.0,6.6
1424298.0,6.6,3.9,10.5
1168463.0,5.0,2.3,7.3
1231072.0,6.1,0.9,7.0
1355838.0,6.4,3.2,9.6
1227404.0,6.8,2.1,8.9
1231390.0,5.7,1.2,6.9
1624493.0,3.4,2.9,6.3
1162285.0,4.4,2.6,7.0
1232329.0,5.7,1.4,7.1
1008708.0,5.0,2.9,7.9
1232969.0,6.9,1.6,8.5
1585488.0,2.7,4.1,6.8
1162702.0,6.7,2.3,9.0
1233191.0,8.0,0.7,8.7
731831.0,9.1,3.6,12.7
1137714.0,5.0,2.2,7.2
1234734.0,5.4,1.8,7.2
1221427.0,4.8,2.6,7.4
1235665.0,6.1,1.0,7.1
1204203.0,6.4,3.6,10.0
1260157.0,1.0,2.5,3.5
1235814.0,3.5,0.8,4.3
1050753.0,6.5,3.5,10.0
1227649.0,5.1,2.0,7.1
1236548.0,4.5,0.9,5.4
1238482.0,5.2,2.2,7.4
1236620.0,4.7,1.1,5.800000000000001
1261073.0,6.7,3.0,9.7
1234709.0,4.9,2.3,7.2
1237543.0,5.3,1.4,6.699999999999999
1213178.0,6.4,4.7,11.1
1181572.0,4.6,2.3,6.9
1237766.0,6.0,0.8,6.8
1532179.0,4.2,2.7,6.9
1238390.0,4.4,2.1,6.5
1238416.0,4.9,1.2,6.1000000000000005
1229519.0,5.8,3.9,9.7
1701749.0,5.5,2.0,7.5
1238555.0,9.0,1.5,10.5
713867.0,10.4,3.6,14.0
1688306.0,5.0,1.8,6.8
1239381.0,6.6,0.6,7.199999999999999
1072079.0,6.7,3.1,9.8
1507236.0,6.3,2.5,8.8
1239800.0,8.2,0.9,9.1
952983.0,9.3,2.8,12.1
1204263.0,4.7,2.4,7.1
1241155.0,6.0,1.2,7.2
1263426.0,5.9,3.6,9.5
1154212.0,6.3,2.3,8.6
1159157.0,4.8,1.6,6.4
1244111.0,5.0,0.7,5.7
1547332.0,2.8,2.3,5.1
1254991.0,6.6,2.1,8.7
1245817.0,6.3,1.6,7.9
1237394.0,6.6,3.6,10.2
1228866.0,5.2,1.9,7.1
1246675.0,6.3,1.4,7.699999999999999
1322801.0,5.2,3.8,9.0
1322622.0,4.8,1.7,6.5
1247707.0,6.9,1.3,8.200000000000001
1167770.0,5.3,2.3,7.6
1248033.0,5.1,1.7,6.8
1034916.0,8.1,3.4,11.5
1224361.0,4.5,2.4,6.9
1249729.0,5.7,1.3,7.0
1560825.0,4.6,3.0,7.6
1209512.0,5.4,2.5,7.9
1251238.0,6.0,1.6,7.6
1253382.0,8.5,3.6,12.1
1582628.0,1.9,1.8,3.7
1251354.0,6.7,1.2,7.9
1278537.0,5.6,3.2,8.8
865170.0,6.2,2.2,8.4
1253237.0,6.1,1.1,7.199999999999999
924124.0,8.6,2.8,11.4
1253555.0,7.6,1.2,8.799999999999999
711107.0,9.7,3.9,13.6
1084117.0,5.6,2.2,7.8
1253937.0,6.0,1.0,7.0
1400168.0,6.2,3.6,9.8
1176000.0,6.8,2.0,8.8
1255097.0,5.4,1.5,6.9
1403684.0,6.0,2.8,8.8
1332245.0,4.1,2.1,6.199999999999999
1255842.0,4.9,1.0,5.9
1211565.0,5.0,2.8,7.8
1606876.0,1.2,2.1,3.3
1256130.0,5.1,2.9,8.0
1148145.0,5.6,2.2,7.8
1256647.0,5.7,0.9,6.6000000000000005
1290117.0,5.6,3.6,9.2
1443648.0,4.5,1.7,6.2
1257941.0,5.0,1.0,6.0
1085881.0,6.6,3.3,9.9
1224098.0,4.4,2.4,6.800000000000001
1258016.0,5.1,0.8,5.9
1181350.0,6.3,3.6,9.9
1267827.0,4.5,2.1,6.6
1260844.0,5.6,0.4,6.0
1362277.0,5.8,3.6,9.4
1394117.0,4.8,2.0,6.8
1262370.0,5.5,1.1,6.6
1338475.0,5.8,3.4,9.2
1113184.0,5.8,3.1,8.9
1262954.0,7.3,0.7,8.0
1241735.0,7.2,3.5,10.7
1642081.0,2.0,2.8,4.8
1264206.0,6.2,1.6,7.800000000000001
1728187.0,2.5,2.6,5.1
1315370.0,5.5,2.5,8.0
1264815.0,7.0,1.4,8.4
1388707.0,6.6,2.3,8.899999999999999
1468966.0,3.4,2.0,5.4
1265921.0,5.0,0.7,5.7
1381707.0,4.9,3.9,8.8
1169318.0,6.2,2.3,8.5
1266886.0,6.5,1.2,7.7
1367447.0,6.3,3.1,9.4
1166781.0,6.0,2.3,8.3
1267167.0,8.3,1.0,9.3
1150122.0,6.2,2.4,8.6
1267667.0,5.1,1.1,6.199999999999999
1301519.0,5.7,3.9,9.6
1270533.0,7.4,2.8,10.2
1268100.0,2.8,0.8,3.6
1243794.0,5.3,1.9,7.199999999999999
1268915.0,6.1,0.8,6.9
1377316.0,5.7,2.6,8.3
1087669.0,9.2,3.0,12.2
1269424.0,7.0,1.5,8.5
1223488.0,4.0,2.6,6.6
1270101.0,5.3,1.1,6.4
1178481.0,6.1,3.5,9.6
1266830.0,4.5,2.0,6.5
1272366.0,6.1,0.8,6.9
1691346.0,3.7,2.8,6.5
1258131.0,5.8,2.3,8.1
1272720.0,7.5,0.8,8.3
929889.0,7.9,3.8,11.7
1265142.0,5.8,2.5,8.3
1273118.0,5.6,1.7,7.3
1356454.0,5.6,4.4,10.0
1293874.0,4.2,2.3,6.5
1273525.0,4.7,0.9,5.6000000000000005
1334518.0,5.7,3.6,9.3
1273260.0,4.8,2.0,6.8
1273904.0,5.6,1.0,6.6
1311232.0,6.9,2.8,9.7
1242857.0,3.9,2.1,6.0
1277827.0,6.4,1.1,7.5
729086.0,7.5,3.8,11.3
1224791.0,6.0,2.6,8.6
1278758.0,6.9,1.4,8.3
1127810.0,5.1,2.5,7.6
1282024.0,5.4,1.0,6.4
925994.0,8.1,3.6,11.7
1604436.0,5.1,2.5,7.6
1283574.0,6.6,1.4,8.0
1428199.0,6.1,3.2,9.3
1274990.0,5.7,2.2,7.9
1284083.0,5.5,0.9,6.4
1391293.0,5.3,3.5,8.8
1353511.0,4.3,1.8,6.1
1285283.0,6.9,1.2,8.1
1224112.0,6.7,4.2,10.9
1245851.0,6.0,2.2,8.2
1285491.0,5.6,1.0,6.6
1337989.0,6.7,2.8,9.5
1202599.0,5.0,2.3,7.3
1285977.0,4.8,0.8,5.6
1308702.0,5.1,3.4,8.5
1342646.0,3.7,2.3,6.0
1287049.0,5.4,1.0,6.4
1316896.0,7.0,4.4,11.4
1180229.0,4.6,2.1,6.699999999999999
1287115.0,5.5,1.1,6.6
822333.0,9.6,4.1,13.7
1151547.0,5.5,2.7,8.2
1287410.0,5.7,1.2,6.9
1273892.0,7.1,3.0,10.1
842846.0,5.9,2.8,8.7
1289076.0,4.8,1.1,5.9
869181.0,7.1,3.7,10.8
1339222.0,5.5,2.2,7.7
1289893.0,7.6,0.9,8.5
960693.0,9.2,3.6,12.8
1267627.0,4.2,2.3,6.5
1290659.0,5.5,1.1,6.6
1424147.0,5.4,3.4,8.8
1258194.0,5.7,2.0,7.7
1293393.0,7.5,1.5,9.0
902281.0,9.5,4.0,13.5
1518351.0,3.9,2.0,5.9
1293532.0,6.6,0.7,7.3
868620.0,7.6,2.7,10.3
1294148.0,7.1,1.1,8.2
657273.0,10.0,3.9,13.9
1278225.0,5.0,2.2,7.2
1294861.0,6.9,1.7,8.6
1407153.0,6.0,3.8,9.8
1032227.0,6.9,1.9,8.8
1295620.0,6.8,1.2,8.0
567803.0,10.8,3.9,14.7
1269551.0,5.6,2.1,7.699999999999999
1295646.0,6.2,1.4,7.6
1327415.0,5.8,3.1,8.9
1252607.0,6.0,2.0,8.0
1297174.0,6.2,0.9,7.1000000000000005
1229641.0,7.4,3.8,11.2
1233104.0,5.8,2.6,8.4
1297389.0,8.6,1.3,9.9
1210435.0,5.4,2.4,7.800000000000001
1297642.0,5.9,1.2,7.1000000000000005
1323746.0,6.2,2.8,9.0
1144621.0,5.5,2.5,8.0
1298225.0,8.4,0.8,9.2
763291.0,9.0,3.9,12.9
1394315.0,4.2,2.3,6.5
1301506.0,6.0,1.5,7.5
1396382.0,6.9,3.8,10.7
1230481.0,5.5,2.3,7.8
1301508.0,6.1,1.0,7.1
1259946.0,6.4,3.6,10.0
1638131.0,4.4,1.8,6.2
1301950.0,7.2,1.5,8.7
1677724.0,4.0,1.9,5.9
1302929.0,4.0,0.9,4.9
1284541.0,4.7,2.3,7.0
1303123.0,6.0,1.3,7.3
1391654.0,5.8,3.4,9.2
1296356.0,5.1,2.1,7.199999999999999
1303499.0,5.6,1.0,6.6
1461297.0,5.1,2.9,8.0
1294543.0,3.9,1.7,5.6
1304624.0,5.0,1.0,6.0
1441459.0,4.7,3.2,7.9
1307770.0,5.0,2.1,7.1
1307767.0,4.9,1.3,6.2
1349471.0,5.7,3.4,9.1
1518953.0,4.8,1.9,6.699999999999999
1309083.0,7.3,1.7,9.0
944374.0,7.8,3.9,11.7
1203161.0,5.4,2.2,7.6
1309223.0,7.1,1.9,9.0
1015785.0,8.7,3.8,12.5
1344992.0,4.6,2.2,6.8
1310421.0,5.7,1.0,6.7
1532692.0,5.1,2.9,8.0
1161008.0,5.5,2.5,8.0
1310761.0,5.4,0.8,6.2
1232715.0,5.6,2.5,8.1
1311483.0,6.5,1.3,7.8
1387948.0,7.1,3.0,10.1
1590847.0,3.4,1.7,5.1
1311503.0,4.7,0.7,5.4
976750.0,7.3,3.1,10.4
1174898.0,5.1,2.0,7.1
1311574.0,4.6,0.8,5.4
933244.0,7.8,3.9,11.7
1324339.0,5.2,2.2,7.4
1315730.0,6.6,1.6,8.2
1384007.0,6.3,2.8,9.1
1305877.0,5.5,1.7,7.2
1315786.0,4.9,0.9,5.800000000000001
1391320.0,7.1,3.6,10.7
1509507.0,3.7,2.2,5.9
1316301.0,5.3,0.8,6.1
1233563.0,4.5,2.1,6.6
1319998.0,4.9,1.0,5.9
1723628.0,3.9,2.6,6.5
1305855.0,5.3,2.5,7.8
1321539.0,7.1,1.3,8.4
965516.0,7.6,4.2,11.8
1301748.0,4.4,1.8,6.2
1321704.0,5.7,1.1,6.800000000000001
1396939.0,5.7,3.6,9.3
1381504.0,3.8,1.8,5.6
1323400.0,5.9,1.2,7.1000000000000005
1259516.0,6.1,3.2,9.3
1076253.0,7.1,2.1,9.2
1324959.0,9.2,1.1,10.3
590068.0,10.9,4.0,14.9
1428784.0,2.5,1.8,4.3
1325148.0,5.9,1.0,6.9
1258156.0,8.3,3.3,11.6
1080504.0,5.6,2.4,8.0
1325331.0,5.5,1.2,6.7
837797.0,9.3,3.9,13.2
1178329.0,4.8,2.4,7.199999999999999
1327009.0,4.6,1.1,5.699999999999999
1333486.0,6.2,2.8,9.0
1255652.0,5.4,2.2,7.6
1329718.0,6.0,1.3,7.3
1175259.0,8.6,3.5,12.1
1313366.0,4.9,1.6,6.5
1330019.0,6.5,1.4,7.9
1410853.0,5.7,3.2,8.9
1367529.0,4.7,1.5,6.2
1330559.0,4.9,0.9,5.800000000000001
1302972.0,4.9,3.4,8.3
1337027.0,5.9,2.0,7.9
1331961.0,7.3,1.5,8.8
860673.0,9.6,3.2,12.8
1326981.0,4.6,2.0,6.6
1332499.0,6.9,1.8,8.700000000000001
1409930.0,4.5,3.4,7.9
1381697.0,4.3,2.3,6.6
1332899.0,4.9,1.0,5.9
1295230.0,4.2,2.4,6.6
1333147.0,5.7,1.4,7.1
1217785.0,6.4,3.4,9.8
1351610.0,4.8,1.8,6.6
1334577.0,6.5,1.5,8.0
1130324.0,6.7,2.9,9.6
1334720.0,8.2,0.8,9.0
979444.0,4.6,3.8,8.399999999999999
1473231.0,5.6,2.3,7.899999999999999
1336189.0,4.7,0.7,5.4
1336597.0,6.9,2.8,9.7
1688688.0,3.0,1.7,4.7
1336250.0,4.7,1.0,5.7
1397093.0,5.3,3.8,9.1
1676872.0,4.0,1.5,5.5
1336542.0,7.3,0.9,8.2
1108553.0,7.3,3.3,10.6
1279033.0,5.8,2.2,8.0
1337045.0,5.9,1.6,7.5
1328682.0,6.2,3.8,10.0
1380433.0,4.0,1.8,5.8
1337580.0,4.5,1.1,5.6
1305912.0,5.6,4.0,9.6
1334191.0,4.7,1.8,6.5
1337858.0,6.4,0.9,7.300000000000001
1402384.0,4.7,1.7,6.4
1338797.0,4.8,0.8,5.6
1458759.0,6.1,3.3,9.4
1392212.0,3.2,2.0,5.2
1339353.0,6.2,1.0,7.2
1375371.0,3.7,1.9,5.6
1340120.0,4.4,1.0,5.4
1467422.0,4.4,2.8,7.2
1293703.0,4.9,2.2,7.1000000000000005
1294110.0,4.8,2.2,7.0
1344785.0,4.9,1.0,5.9
767174.0,8.8,4.1,12.9
1363254.0,4.0,1.9,5.9
1345961.0,4.9,0.7,5.6000000000000005
1379308.0,5.8,3.9,9.7
1310356.0,4.5,2.0,6.5
1347010.0,5.3,1.2,6.5
1549413.0,4.9,3.0,7.9
1307087.0,5.6,2.0,7.6
1347517.0,5.9,1.3,7.2
1275376.0,6.3,3.2,9.5
1320567.0,6.3,2.2,8.5
1347801.0,5.5,1.5,7.0
1501028.0,6.5,2.7,9.2
1654575.0,4.4,1.6,6.0
1348160.0,7.1,1.1,8.2
1320183.0,5.7,1.8,7.5
1350444.0,5.4,0.9,6.300000000000001
1445216.0,5.8,3.3,9.1
1703498.0,2.8,2.1,4.9
1351420.0,5.9,0.6,6.5
1289565.0,5.3,2.3,7.6
1351490.0,5.5,1.2,6.7
1383288.0,5.6,3.3,8.899999999999999
1361971.0,4.6,2.1,6.699999999999999
1352023.0,4.3,0.9,5.2
1407563.0,4.6,3.3,7.899999999999999
1345160.0,4.4,2.2,6.6000000000000005
1352668.0,4.9,1.3,6.2
1587408.0,4.5,3.3,7.8
1169086.0,4.5,2.6,7.1
1353636.0,5.3,1.3,6.6
1401757.0,4.1,1.8,5.9
1356324.0,5.3,0.9,6.2
1250891.0,7.3,3.9,11.2
1348378.0,4.9,1.7,6.6000000000000005
1358739.0,6.1,1.0,7.1
1509891.0,5.2,3.0,8.2
1670657.0,3.4,1.2,4.6
1358915.0,8.1,1.1,9.2
967080.0,8.1,3.3,11.4
1333493.0,4.1,2.1,6.199999999999999
1360671.0,4.9,0.9,5.800000000000001
1721479.0,3.9,2.5,6.4
1270761.0,4.2,1.9,6.1
1361796.0,4.9,0.9,5.800000000000001
1438740.0,1.9,2.5,4.4
1363049.0,5.9,0.3,6.2
1342470.0,6.3,3.5,9.8
1091250.0,4.5,2.5,7.0
1364474.0,4.7,1.2,5.9
1670337.0,3.1,1.4,4.5
1364733.0,4.9,0.9,5.800000000000001
1422044.0,5.5,3.2,8.7
1284488.0,4.9,1.6,6.5
1368376.0,4.6,0.8,5.4
1581726.0,4.5,2.3,6.8
1659887.0,1.6,1.0,2.6
1368386.0,4.1,0.7,4.8
1339129.0,4.7,2.3,7.0
1368731.0,5.0,1.6,6.6
1345009.0,4.0,2.0,6.0
1368749.0,5.0,0.7,5.7
1602060.0,3.1,2.6,5.7
1304325.0,4.8,2.2,7.0
1368983.0,1.6,0.8,2.4000000000000004
1261902.0,4.7,1.7,6.4
1369159.0,4.2,2.6,6.800000000000001
1746662.0,2.9,2.6,5.5
1696960.0,2.8,1.8,4.6
1371456.0,5.4,0.9,6.300000000000001
1138949.0,6.3,3.5,9.8
1365941.0,4.0,1.9,5.9
1373280.0,4.5,0.9,5.4
1391309.0,4.8,3.2,8.0
1251982.0,3.9,1.1,5.0
1374915.0,7.2,0.9,8.1
1686383.0,2.3,3.2,5.5
1084513.0,5.7,2.5,8.2
1375722.0,5.2,0.9,6.1000000000000005
950482.0,6.5,3.8,10.3
618484.0,7.5,4.0,11.5
1379119.0,5.0,1.3,6.3
1078721.0,6.8,3.6,10.4
846285.0,5.2,0.0,5.2
1381199.0,2.9,1.3,4.2
1317389.0,4.0,-0.3,3.7
1576835.0,2.0,1.9,3.9
1383966.0,3.6,0.4,4.0
1306413.0,4.7,2.4,7.1
1388918.0,3.8,0.6,4.4
1038622.0,4.8,3.7,8.5
1021884.0,5.1,2.7,7.8
1389110.0,5.6,0.7,6.3
1319135.0,5.6,3.8,9.4
1280436.0,4.1,2.2,6.3
1389298.0,5.4,1.2,6.6000000000000005
1662541.0,2.0,0.8,2.8
1389354.0,4.0,0.3,4.3
1408860.0,4.5,3.4,7.9
1357283.0,4.8,2.1,6.9
1389890.0,5.0,1.0,6.0
1465718.0,6.2,4.1,10.3
1621178.0,2.6,1.6,4.2
1390441.0,4.9,0.8,5.7
1369933.0,3.5,2.0,5.5
1391408.0,5.3,0.8,6.1
1516883.0,4.6,3.6,8.2
1346665.0,5.2,2.1,7.300000000000001
1391836.0,5.3,1.1,6.4
1510241.0,6.2,3.8,10.0
1699762.0,3.9,1.8,5.7
1394115.0,6.0,0.7,6.7
1364389.0,4.7,1.9,6.6
1395042.0,5.5,1.4,6.9
1476586.0,5.3,3.6,8.9
1655550.0,3.2,2.1,5.300000000000001
1395453.0,5.9,1.2,7.1000000000000005
1023828.0,6.5,3.9,10.4
1693397.0,3.2,2.2,5.4
1395470.0,5.9,0.3,6.2
1381518.0,2.2,-0.2,2.0
1396202.0,4.5,2.3,6.8
1651702.0,1.2,1.7,2.9
1400685.0,3.3,0.6,3.9
1339671.0,5.0,1.9,6.9
1402664.0,4.4,1.1,5.5
1491280.0,5.8,3.4,9.2
1552681.0,3.7,1.7,5.4
1403340.0,5.2,0.8,6.0
1591278.0,3.2,2.5,5.7
1404966.0,5.3,0.8,6.1
703363.0,8.5,3.7,12.2
1279268.0,4.2,2.3,6.5
1405106.0,5.9,1.2,7.1000000000000005
703010.0,8.6,3.9,12.5
1338499.0,4.7,2.2,6.9
1406208.0,4.7,1.2,5.9
1601137.0,3.9,3.3,7.199999999999999
1105150.0,6.8,2.5,9.3
1420152.0,6.9,1.3,8.200000000000001
1120221.0,5.6,2.3,7.899999999999999
1422945.0,6.7,0.9,7.6
656823.0,10.4,3.5,13.9
1586868.0,4.3,1.2,5.5
1424048.0,4.9,1.2,6.1000000000000005
1517283.0,1.5,2.8,4.3
1424343.0,4.3,1.1,5.4
1659052.0,4.4,3.7,8.100000000000001
1194857.0,5.5,2.5,8.0
1424613.0,6.2,0.9,7.1000000000000005
772094.0,9.0,3.5,12.5
1536106.0,2.5,0.5,3.0
1427764.0,2.2,2.4,4.6
1369357.0,4.1,1.9,6.0
1428201.0,6.0,0.9,6.9
856979.0,7.7,3.2,10.9
1393052.0,3.0,1.7,4.7
1430339.0,5.2,1.7,6.9
1312692.0,3.3,2.6,5.9
1430441.0,4.5,1.3,5.8
1327484.0,3.7,2.1,5.800000000000001
1433490.0,4.4,1.3,5.7
1401035.0,4.4,1.8,6.2
1439714.0,8.2,1.0,9.2
497815.0,12.5,3.5,16.0
1499758.0,3.0,1.6,4.6
1443581.0,4.3,0.7,5.0
1302134.0,4.4,1.1,5.5
1316335.0,4.2,1.8,6.0
1448687.0,6.4,0.9,7.300000000000001
622302.0,10.4,4.1,14.5
1405871.0,3.9,2.4,6.3
1453059.0,3.3,1.0,4.3
1330821.0,6.6,3.9,10.5
1347809.0,4.8,2.2,7.0
1454948.0,5.9,1.2,7.1000000000000005
1122806.0,4.5,2.3,6.8
1459222.0,4.8,0.6,5.4
1008472.0,6.2,2.5,8.7
1459566.0,4.0,1.4,5.4
1193488.0,10.8,4.8,15.6
1369971.0,6.2,1.8,8.0
1459811.0,4.4,1.1,5.5
1595137.0,3.1,0.7,3.8
1465152.0,6.3,0.4,6.7
1651749.0,4.3,1.5,5.8
1465587.0,6.3,1.4,7.699999999999999
1278039.0,5.9,2.3,8.2
1468347.0,7.1,1.0,8.1
950740.0,9.5,3.3,12.8
1455201.0,2.8,1.7,4.5
1473521.0,4.0,1.0,5.0
1698178.0,2.4,1.7,4.1
1476784.0,3.5,0.1,3.6
1359636.0,3.6,2.5,6.1
1484122.0,4.9,0.3,5.2
1641318.0,4.2,1.4,5.6
1484703.0,5.8,1.2,7.0
1300930.0,5.4,2.2,7.6
1492360.0,5.0,1.1,6.1
641920.0,7.8,3.1,10.9
686500.0,8.9,2.5,11.4
1494380.0,4.3,1.7,6.0
1513741.0,5.9,3.3,9.2
1252012.0,2.8,1.5,4.3
1495970.0,3.3,1.3,4.6
1095927.0,5.2,2.2,7.4
1496813.0,-1.3,1.0,-0.3
1669002.0,2.4,1.1,3.5
1498870.0,4.5,1.1,5.6
1500413.0,0.3,0.8,1.1
1397151.0,3.2,1.6,4.800000000000001
1505365.0,3.7,0.6,4.3
835609.0,8.6,3.0,11.6
1508544.0,7.6,0.8,8.4
726599.0,11.7,3.7,15.4
