basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net,ayt_tarih1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din
1340120.0,4.4,1.0,21.02,4.43,2.5,2.12,3.34,3.23
1467422.0,4.4,2.8,26.55,9.92,3.85,0.0,2.24,3.34
1293703.0,4.9,2.2,20.71,2.09,3.75,4.93,0.0,2.84
1294110.0,4.8,2.2,24.11,4.63,3.06,4.15,0.0,5.27
1344785.0,4.9,1.0,22.46,2.02,6.37,5.65,1.85,0.67
767174.0,8.8,4.1,25.35,2.21,1.25,5.28,3.35,0.36
1363254.0,4.0,1.9,18.89,4.08,2.79,3.0,0.0,3.12
1345961.0,4.9,0.7,23.34,1.97,5.25,4.15,3.96,2.41
1379308.0,5.8,3.9,22.66,1.71,2.62,6.18,2.45,0.0
1310356.0,4.5,2.0,26.27,8.37,4.07,2.9,2.92,1.51
1347010.0,5.3,1.2,21.24,1.68,4.87,1.66,3.15,3.38
1549413.0,4.9,3.0,23.750000000000004,3.67,2.84,3.73,4.42,1.19
1307087.0,5.6,2.0,17.29,3.15,1.26,2.04,0.57,2.67
1347517.0,5.9,1.3,25.42,5.03,4.72,0.0,4.37,4.1
1275376.0,6.3,3.2,20.88,4.08,5.2,0.38,1.72,0.0
1320567.0,6.3,2.2,16.990000000000002,1.61,3.98,1.65,0.7,0.55
1347801.0,5.5,1.5,15.540000000000001,5.44,1.34,1.61,0.0,0.15
1501028.0,6.5,2.7,24.91,4.03,3.17,1.29,3.28,3.94
1654575.0,4.4,1.6,13.570000000000002,0.0,2.72,2.54,0.0,2.31
1348160.0,7.1,1.1,24.32,2.83,5.15,5.56,0.0,2.58
1320183.0,5.7,1.8,24.41,3.85,3.47,1.49,3.73,4.37
1350444.0,5.4,0.9,16.36,1.72,4.12,0.15,0.0,4.07
1445216.0,5.8,3.3,24.45,3.9,0.89,3.68,4.73,2.15
1703498.0,2.8,2.1,16.340000000000003,0.0,4.95,3.31,0.0,3.18
1351420.0,5.9,0.6,16.51,4.5,0.0,3.16,1.64,0.71
1289565.0,5.3,2.3,22.34,3.78,3.14,3.86,2.39,1.57
1351490.0,5.5,1.2,21.83,8.41,1.16,2.8,0.61,2.15
1383288.0,5.6,3.3,25.259999999999994,6.77,1.91,4.08,1.2,2.4
1361971.0,4.6,2.1,26.990000000000002,7.37,1.39,1.39,5.75,4.39
1352023.0,4.3,0.9,21.380000000000003,3.73,5.52,3.83,0.0,3.1
1407563.0,4.6,3.3,16.84,3.34,2.45,2.69,0.0,0.46
1345160.0,4.4,2.2,22.880000000000006,7.93,2.92,1.39,0.85,3.19
1352668.0,4.9,1.3,19.98,2.35,3.68,0.1,2.15,5.5
1587408.0,4.5,3.3,16.13,2.31,1.85,1.33,0.0,2.84
1169086.0,4.5,2.6,25.62,6.49,4.58,2.61,2.11,2.73
1353636.0,5.3,1.3,27.63,6.08,4.88,4.48,4.06,1.53
1401757.0,4.1,1.8,31.519999999999996,8.71,2.15,5.79,3.43,5.54
1356324.0,5.3,0.9,19.909999999999997,3.3,5.02,2.31,0.0,3.08
1250891.0,7.3,3.9,23.1,3.79,4.7,0.62,1.53,1.26
1348378.0,4.9,1.7,24.730000000000004,5.13,2.71,2.72,5.15,2.42
1358739.0,6.1,1.0,17.560000000000002,0.71,3.61,1.74,1.3,3.1
1509891.0,5.2,3.0,20.400000000000002,5.96,3.62,0.15,1.1,1.37
1670657.0,3.4,1.2,18.11,2.05,0.93,1.86,2.67,6.0
1358915.0,8.1,1.1,24.91,3.62,3.56,4.37,2.97,1.19
967080.0,8.1,3.3,29.209999999999997,3.83,3.78,3.64,4.26,2.3
1333493.0,4.1,2.1,18.54,4.22,1.7,5.37,0.0,1.05
1360671.0,4.9,0.9,23.44,5.04,4.64,5.83,2.13,0.0
1721479.0,3.9,2.5,18.23,1.69,3.58,4.81,0.19,1.56
1270761.0,4.2,1.9,15.819999999999999,1.56,1.69,2.12,2.77,1.58
1361796.0,4.9,0.9,18.41,4.96,0.0,2.43,1.59,3.63
1438740.0,1.9,2.5,23.46,4.58,4.84,5.17,1.38,3.09
1363049.0,5.9,0.3,23.73,4.03,4.19,5.51,0.0,3.8
1342470.0,6.3,3.5,22.89,3.77,2.23,1.56,3.91,1.62
1091250.0,4.5,2.5,13.77,2.42,2.02,1.1,0.0,1.23
1364474.0,4.7,1.2,26.350000000000005,4.49,3.05,7.14,3.83,1.94
1670337.0,3.1,1.4,14.17,1.71,2.31,2.09,1.74,1.82
1364733.0,4.9,0.9,18.5,0.0,4.82,2.31,4.18,1.39
1422044.0,5.5,3.2,24.150000000000002,2.89,1.51,4.68,2.59,3.78
1284488.0,4.9,1.6,20.029999999999998,5.79,1.16,1.54,4.13,0.91
1368376.0,4.6,0.8,19.11,0.96,5.01,1.31,2.09,4.34
1581726.0,4.5,2.3,18.369999999999997,0.0,3.22,1.77,1.82,4.76
1659887.0,1.6,1.0,15.669999999999998,3.14,5.39,0.27,1.39,2.88
1368386.0,4.1,0.7,15.179999999999998,2.37,1.46,3.43,0.69,2.43
1339129.0,4.7,2.3,21.03,2.68,4.21,4.25,1.17,1.72
1368731.0,5.0,1.6,24.939999999999998,5.28,4.77,2.8,2.45,3.04
1345009.0,4.0,2.0,20.389999999999997,4.68,2.83,3.3,1.79,1.79
1368749.0,5.0,0.7,16.51,0.0,2.17,4.03,3.58,1.03
1602060.0,3.1,2.6,24.27,3.28,3.76,5.03,2.84,3.66
1304325.0,4.8,2.2,19.68,7.47,0.0,1.12,2.31,1.78
1368983.0,1.6,0.8,23.64,6.75,2.45,0.17,6.33,5.54
1261902.0,4.7,1.7,15.04,2.78,1.47,2.62,1.04,0.73
1369159.0,4.2,2.6,18.79,3.95,1.88,2.15,1.03,2.98
1746662.0,2.9,2.6,21.72,1.69,2.85,6.0,2.43,3.25
1696960.0,2.8,1.8,16.96,2.41,3.89,1.91,2.28,1.87
1371456.0,5.4,0.9,25.76,5.36,1.34,5.75,3.78,3.23
1138949.0,6.3,3.5,29.119999999999997,3.7,5.36,4.97,3.4,1.89
1365941.0,4.0,1.9,15.790000000000001,0.45,2.3,3.04,0.0,4.1
1373280.0,4.5,0.9,30.76,8.34,6.5,4.47,3.96,2.09
1391309.0,4.8,3.2,22.689999999999998,2.6,4.0,1.45,1.9,4.74
1251982.0,3.9,1.1,23.32,10.0,0.73,1.74,2.0,3.85
1374915.0,7.2,0.9,19.17,3.08,2.47,1.05,1.04,3.43
1686383.0,2.3,3.2,20.31,2.94,4.45,0.12,4.07,3.23
1084513.0,5.7,2.5,18.459999999999997,5.13,0.0,3.88,0.0,1.25
1375722.0,5.2,0.9,22.43,3.2,0.0,6.47,3.98,2.68
950482.0,6.5,3.8,27.540000000000003,4.75,3.0,6.69,2.8,0.0
618484.0,7.5,4.0,23.16,4.28,0.37,1.23,4.88,0.9
1379119.0,5.0,1.3,16.14,4.75,1.03,1.22,0.27,2.57
1078721.0,6.8,3.6,26.26,4.08,0.0,4.09,3.62,4.07
846285.0,5.2,0.0,16.01,1.2,5.61,0.26,3.08,0.66
1381199.0,2.9,1.3,20.28,2.86,2.54,4.01,6.44,0.23
1317389.0,4.0,-0.3,11.13,0.0,3.11,1.19,1.47,1.66
1576835.0,2.0,1.9,22.61,0.0,3.55,3.99,6.31,4.86
1383966.0,3.6,0.4,17.15,1.57,1.52,5.2,2.7,2.16
1306413.0,4.7,2.4,22.28,6.31,0.0,3.46,2.34,3.07
1388918.0,3.8,0.6,20.31,7.29,0.42,2.02,2.74,3.44
1038622.0,4.8,3.7,22.59,3.48,3.02,2.95,3.12,1.52
1021884.0,5.1,2.7,17.259999999999998,0.76,3.39,4.14,0.0,1.17
1389110.0,5.6,0.7,22.65,2.87,5.05,1.06,4.13,3.24
1319135.0,5.6,3.8,21.33,4.33,1.83,2.21,0.0,3.56
1280436.0,4.1,2.2,20.87,2.8,2.49,4.64,1.71,2.93
1389298.0,5.4,1.2,21.779999999999998,4.15,1.83,6.07,2.23,0.9
1662541.0,2.0,0.8,11.97,1.13,1.56,2.14,1.33,3.01
1389354.0,4.0,0.3,18.11,0.0,4.67,3.48,0.0,5.66
1408860.0,4.5,3.4,22.819999999999997,3.51,1.38,6.53,2.51,0.99
1357283.0,4.8,2.1,22.07,2.37,2.46,0.49,4.49,5.36
1389890.0,5.0,1.0,19.16,2.99,0.82,3.6,3.45,2.3
1465718.0,6.2,4.1,15.44,0.36,0.41,2.92,0.35,1.1
1621178.0,2.6,1.6,21.97,5.75,2.84,3.08,2.67,3.43
1390441.0,4.9,0.8,13.37,0.0,1.6,1.2,2.38,2.49
1369933.0,3.5,2.0,16.830000000000002,2.46,3.81,3.22,0.64,1.2
1391408.0,5.3,0.8,18.14,0.02,0.51,7.6,0.0,3.91
1516883.0,4.6,3.6,22.37,6.76,0.55,4.32,1.42,1.12
1346665.0,5.2,2.1,17.19,0.0,4.8,1.83,1.26,2.0
1391836.0,5.3,1.1,12.430000000000001,3.79,0.0,0.0,0.71,1.53
1510241.0,6.2,3.8,24.99,4.95,1.5,0.48,4.34,3.72
1699762.0,3.9,1.8,17.69,3.12,0.0,5.3,2.36,1.21
1394115.0,6.0,0.7,16.02,2.99,2.04,1.39,2.9,0.0
1364389.0,4.7,1.9,16.94,3.56,3.3,1.71,0.08,1.69
1395042.0,5.5,1.4,22.68,6.82,3.94,3.2,1.18,0.64
1476586.0,5.3,3.6,16.25,5.27,0.0,1.53,0.55,0.0
1655550.0,3.2,2.1,18.26,0.0,0.0,4.69,4.18,4.09
1395453.0,5.9,1.2,22.27,3.18,1.94,3.77,1.8,4.48
1023828.0,6.5,3.9,22.9,6.25,0.0,2.39,2.28,1.58
1693397.0,3.2,2.2,14.350000000000001,2.99,0.0,3.28,1.88,0.8
1395470.0,5.9,0.3,23.24,2.23,4.74,4.03,4.89,1.15
1381518.0,2.2,-0.2,18.970000000000002,4.57,3.72,6.47,0.0,2.21
1396202.0,4.5,2.3,23.5,9.06,2.43,4.48,0.73,0.0
1651702.0,1.2,1.7,12.09,1.69,0.23,4.47,0.0,2.8
1400685.0,3.3,0.6,14.629999999999999,4.18,1.45,0.76,1.95,2.39
1339671.0,5.0,1.9,20.86,4.54,3.51,4.08,0.0,1.83
1402664.0,4.4,1.1,17.3,3.16,0.82,6.22,0.0,1.6
1491280.0,5.8,3.4,18.409999999999997,0.0,1.59,2.73,2.63,2.26
1552681.0,3.7,1.7,22.78,6.25,4.5,3.57,1.85,1.21
1403340.0,5.2,0.8,27.66,5.88,1.3,7.05,2.12,5.31
1591278.0,3.2,2.5,20.749999999999996,2.15,4.37,4.26,1.08,3.19
1404966.0,5.3,0.8,17.86,1.45,4.12,2.21,0.0,3.98
703363.0,8.5,3.7,21.279999999999998,0.99,2.49,2.51,1.32,1.77
1279268.0,4.2,2.3,25.779999999999998,4.73,2.81,5.39,3.29,3.06
1405106.0,5.9,1.2,14.31,2.77,0.51,0.0,0.0,3.93
703010.0,8.6,3.9,25.39,1.01,2.97,4.07,0.21,4.63
1338499.0,4.7,2.2,21.470000000000002,1.39,1.91,1.19,5.8,4.28
1406208.0,4.7,1.2,24.020000000000003,4.06,1.78,1.34,6.41,4.53
1601137.0,3.9,3.3,16.42,2.76,1.27,1.31,1.72,2.16
1105150.0,6.8,2.5,31.580000000000002,2.55,7.37,5.42,4.05,2.89
1420152.0,6.9,1.3,25.3,4.41,1.33,5.36,0.0,6.0
1120221.0,5.6,2.3,23.64,3.7,4.38,4.37,2.82,0.47
1422945.0,6.7,0.9,23.84,5.79,0.0,4.28,3.15,3.02
656823.0,10.4,3.5,38.64,7.84,2.02,7.77,4.12,2.99
1586868.0,4.3,1.2,16.96,1.29,0.0,4.53,2.85,2.79
1424048.0,4.9,1.2,23.700000000000003,5.34,2.31,5.05,0.5,4.4
1517283.0,1.5,2.8,20.479999999999997,1.56,0.89,3.97,6.36,3.4
1424343.0,4.3,1.1,16.31,4.99,0.0,4.54,1.38,0.0
1659052.0,4.4,3.7,17.92,0.0,2.45,1.82,2.29,3.26
1194857.0,5.5,2.5,25.439999999999998,3.48,1.75,5.68,3.95,2.58
1424613.0,6.2,0.9,29.9,4.34,6.1,3.53,4.33,4.5
772094.0,9.0,3.5,33.949999999999996,7.25,4.64,4.97,2.56,2.03
1536106.0,2.5,0.5,17.75,2.97,2.14,2.94,3.85,2.85
1427764.0,2.2,2.4,6.6499999999999995,0.0,0.0,0.39,0.66,1.0
1369357.0,4.1,1.9,18.569999999999997,0.14,1.91,4.19,1.69,4.64
1428201.0,6.0,0.9,18.92,3.74,1.66,0.5,4.3,1.82
856979.0,7.7,3.2,27.980000000000004,7.4,4.16,3.85,0.01,1.66
1393052.0,3.0,1.7,19.11,2.24,2.63,1.42,3.6,4.52
1430339.0,5.2,1.7,18.5,3.36,2.54,0.0,2.81,2.89
1312692.0,3.3,2.6,18.8,2.72,2.84,1.97,3.48,1.89
1430441.0,4.5,1.3,22.400000000000002,4.77,4.84,1.83,0.12,5.04
1327484.0,3.7,2.1,16.21,2.31,1.43,0.82,1.26,4.59
1433490.0,4.4,1.3,22.120000000000005,0.94,1.55,6.83,2.25,4.85
1401035.0,4.4,1.8,22.549999999999997,5.18,4.18,3.04,1.49,2.46
1439714.0,8.2,1.0,17.83,2.09,1.08,2.28,1.4,1.78
497815.0,12.5,3.5,31.259999999999998,3.47,2.38,2.39,4.21,2.81
1499758.0,3.0,1.6,20.040000000000003,1.54,4.73,4.85,0.97,3.35
1443581.0,4.3,0.7,19.3,3.48,1.74,4.69,0.0,4.39
1302134.0,4.4,1.1,24.1,5.84,4.61,0.8,3.93,3.42
1316335.0,4.2,1.8,28.619999999999997,9.14,3.82,1.83,4.58,3.25
1448687.0,6.4,0.9,23.780000000000005,7.62,0.4,3.7,1.91,2.85
622302.0,10.4,4.1,26.30999999999999,2.08,3.51,1.83,2.83,1.56
1405871.0,3.9,2.4,17.63,0.0,3.74,1.38,4.39,1.82
1453059.0,3.3,1.0,14.809999999999999,1.94,3.11,1.21,2.62,1.63
1330821.0,6.6,3.9,20.25,3.86,1.44,2.12,0.0,2.33
1347809.0,4.8,2.2,24.45,4.5,2.25,3.79,3.21,3.7
1454948.0,5.9,1.2,22.99,5.63,1.87,2.9,3.61,1.88
1122806.0,4.5,2.3,15.209999999999999,1.15,4.88,0.0,0.4,1.98
1459222.0,4.8,0.6,18.16,4.9,2.36,0.0,2.08,3.42
1008472.0,6.2,2.5,16.33,0.0,5.08,0.0,0.02,2.53
1459566.0,4.0,1.4,14.95,1.92,0.0,2.55,1.29,3.79
1193488.0,10.8,4.8,28.77,3.38,0.38,3.23,4.12,2.06
1369971.0,6.2,1.8,25.68,3.85,2.29,2.66,5.02,3.86
1459811.0,4.4,1.1,24.21,2.68,3.57,4.88,4.73,2.85
1595137.0,3.1,0.7,10.93,1.57,3.25,0.95,0.0,1.36
1465152.0,6.3,0.4,26.689999999999998,4.23,4.52,5.53,1.79,3.92
1651749.0,4.3,1.5,18.990000000000002,3.78,2.79,5.02,0.0,1.6
1465587.0,6.3,1.4,24.47,4.37,3.6,3.71,2.1,2.99
1278039.0,5.9,2.3,21.59,5.17,0.47,3.58,3.72,0.45
1468347.0,7.1,1.0,16.39,1.3,0.91,0.77,3.9,1.41
950740.0,9.5,3.3,28.95,4.31,2.26,3.16,1.76,4.66
1455201.0,2.8,1.7,17.46,3.57,3.17,1.78,1.69,2.75
1473521.0,4.0,1.0,23.009999999999998,7.89,5.54,4.04,0.47,0.07
1698178.0,2.4,1.7,17.799999999999997,5.3,2.92,0.24,4.13,1.11
1476784.0,3.5,0.1,14.38,0.0,1.71,5.62,2.15,1.3
1359636.0,3.6,2.5,21.01,7.85,2.86,2.23,0.62,1.35
1484122.0,4.9,0.3,19.07,2.95,3.82,1.11,1.8,4.19
1641318.0,4.2,1.4,14.260000000000002,5.29,0.8,0.0,1.57,1.0
1484703.0,5.8,1.2,18.54,4.05,3.78,0.77,2.94,0.0
1300930.0,5.4,2.2,16.900000000000002,2.45,0.98,2.33,2.83,0.71
1492360.0,5.0,1.1,16.82,7.28,1.33,0.61,0.86,0.64
641920.0,7.8,3.1,23.84,3.03,1.12,4.82,1.36,2.61
686500.0,8.9,2.5,24.05,1.01,2.19,3.77,4.57,1.11
1494380.0,4.3,1.7,25.939999999999998,4.79,3.0,5.15,3.08,3.92
1513741.0,5.9,3.3,23.33,0.05,4.98,3.48,2.11,3.51
1252012.0,2.8,1.5,11.09,0.54,2.51,0.51,1.0,2.23
1495970.0,3.3,1.3,17.72,1.97,3.96,2.34,0.0,4.85
1095927.0,5.2,2.2,15.4,1.53,2.21,2.51,0.98,0.77
1496813.0,-1.3,1.0,10.95,0.0,0.23,4.8,2.33,3.89
1669002.0,2.4,1.1,10.28,1.84,0.26,3.35,1.19,0.14
1498870.0,4.5,1.1,22.86,5.44,0.03,3.94,4.52,3.33
1500413.0,0.3,0.8,19.310000000000002,7.63,3.15,3.36,0.0,4.07
1397151.0,3.2,1.6,17.09,2.78,1.29,3.54,3.58,1.1
1505365.0,3.7,0.6,21.029999999999998,3.28,0.0,4.05,3.76,5.64
835609.0,8.6,3.0,24.35,2.52,2.04,2.96,0.53,4.7
1508544.0,7.6,0.8,24.599999999999998,5.18,3.92,1.97,2.36,2.77
726599.0,11.7,3.7,30.8,5.48,3.28,4.7,0.0,1.94
1451497.0,5.3,2.0,25.799999999999997,4.51,2.4,2.74,4.31,4.54
1515062.0,6.9,1.8,17.220000000000002,0.0,1.11,4.74,2.05,0.62
589282.0,10.7,4.0,23.369999999999997,0.0,2.91,1.63,2.16,1.97
1666350.0,4.1,2.2,22.81,5.4,0.0,4.59,3.32,3.2
1517006.0,4.3,1.0,13.79,0.0,0.0,0.81,6.26,1.42
1005646.0,6.8,2.5,30.03,7.13,6.35,0.5,1.39,5.36
1521526.0,7.5,1.3,15.990000000000002,0.0,2.06,0.17,2.23,2.73
604089.0,11.8,4.1,27.639999999999997,4.5,0.0,5.17,0.33,1.74
1426428.0,4.5,2.1,19.349999999999998,2.78,4.22,1.11,2.41,2.23
1525456.0,5.2,0.9,23.830000000000002,7.73,3.03,5.66,0.0,1.31
903820.0,7.4,3.3,25.9,3.68,4.99,3.52,0.0,3.01
1693394.0,2.7,1.4,17.23,2.39,4.36,2.97,1.42,1.99
1535821.0,4.9,0.7,19.58,3.26,2.03,4.8,2.61,1.28
1419680.0,4.4,1.7,11.590000000000002,0.0,1.56,3.05,0.88,0.0
1536605.0,5.8,0.7,20.749999999999996,2.78,4.09,3.42,3.13,0.83
1535921.0,3.4,2.6,16.21,1.08,0.0,4.17,0.04,4.92
1536923.0,4.5,0.9,24.09,7.73,3.66,2.5,2.07,2.73
1177315.0,5.8,2.6,20.33,1.2,4.62,1.2,3.65,1.26
1647335.0,6.3,1.7,27.69,5.27,4.01,7.1,0.0,3.31
1542539.0,7.1,1.0,28.23,7.81,0.37,6.26,0.73,4.96
1698486.0,3.8,1.9,21.439999999999998,3.34,4.98,0.67,3.85,2.9
1543332.0,6.2,1.2,30.1,5.54,4.48,3.51,5.99,3.18
888752.0,7.6,3.2,22.720000000000002,3.82,0.41,2.85,1.41,3.43
1683333.0,5.1,1.9,17.18,3.13,0.08,1.07,1.86,4.04
1549970.0,5.7,1.1,27.14,6.02,2.86,4.0,3.42,4.04
1667779.0,4.6,1.4,28.31,7.7,3.83,5.58,3.73,1.47
1562973.0,4.6,0.5,13.7,0.0,1.89,1.62,2.97,2.12
1314717.0,6.2,3.7,29.55,5.13,7.04,1.73,4.16,1.59
677529.0,10.0,2.3,32.599999999999994,5.34,6.15,3.36,3.11,2.34
1563226.0,5.8,1.4,12.52,0.0,0.0,2.24,1.57,1.51
283324.0,13.1,4.5,26.970000000000002,1.76,0.0,3.35,3.31,0.95
1529346.0,3.4,2.0,17.86,1.75,2.04,4.11,0.81,3.75
1567228.0,6.0,1.0,18.73,0.98,3.11,0.85,4.49,2.3
728946.0,9.5,3.5,27.07,5.32,4.34,0.0,0.74,3.67
1439440.0,3.6,2.4,19.58,4.42,3.71,1.33,0.0,4.12
1589371.0,4.5,1.3,29.04,6.3,1.7,2.93,9.09,3.22
1066858.0,5.4,2.2,18.340000000000003,0.42,3.9,0.0,2.08,4.34
1590251.0,6.5,0.5,24.08,5.72,2.36,2.28,6.11,0.61
800686.0,9.8,3.7,29.33,3.53,4.48,2.79,3.49,1.54
1514019.0,3.2,1.8,13.45,1.92,2.93,0.6,0.81,2.19
1593250.0,5.6,0.9,15.39,2.0,0.0,4.21,0.0,2.68
836865.0,7.7,4.1,29.529999999999998,3.84,1.65,3.47,5.04,3.73
1497237.0,2.8,0.0,11.110000000000001,0.0,1.86,1.53,2.5,2.42
1594580.0,1.2,-0.3,15.23,1.81,5.06,2.59,4.08,0.79
1298669.0,3.8,2.2,25.270000000000003,6.87,3.68,5.73,0.0,2.99
1599065.0,3.1,0.7,13.82,3.76,3.58,0.08,0.49,2.11
732562.0,10.0,3.8,31.820000000000004,5.16,4.73,2.08,3.91,2.14
1644027.0,1.9,2.0,17.81,0.73,2.31,4.67,6.12,0.08
1602144.0,2.8,-0.1,12.34,2.68,0.0,0.95,3.31,2.7
1531395.0,1.7,1.2,19.64,5.54,3.49,5.53,1.23,0.95
1604519.0,3.0,0.6,23.68,7.18,4.47,2.37,1.63,4.43
1684016.0,2.9,0.7,18.23,4.38,0.0,4.62,1.77,3.86
1608284.0,4.4,1.1,14.61,5.05,0.04,2.25,1.67,0.1
1576641.0,3.4,1.9,16.439999999999998,3.2,1.68,0.0,4.01,2.25
1608487.0,3.7,0.6,11.970000000000002,0.7,3.49,0.13,1.31,2.04
1114278.0,7.2,3.5,26.709999999999997,2.73,4.47,2.93,2.66,3.22
1355906.0,2.2,1.2,21.279999999999998,5.1,1.75,4.08,6.37,0.58
1611940.0,-0.5,-0.3,19.27,7.53,3.61,5.01,3.92,0.0
960486.0,5.0,4.0,29.56,6.69,4.42,3.72,1.5,4.23
1233218.0,3.5,2.1,17.29,2.75,2.66,3.61,1.65,1.02
1614917.0,6.1,0.2,14.38,2.41,0.0,2.18,0.0,3.49
1661676.0,3.6,2.1,16.060000000000002,0.0,6.65,2.28,0.0,1.43
1615094.0,3.5,0.7,21.61,10.0,1.98,1.43,2.53,1.47
1516517.0,3.3,3.7,20.400000000000002,2.59,2.71,3.64,2.1,2.36
1597407.0,2.5,1.7,26.389999999999997,8.28,4.04,1.56,3.61,4.7
1617139.0,3.9,0.5,12.91,1.1,1.8,2.1,0.0,3.51
682662.0,10.9,3.0,31.16,4.36,3.48,4.17,4.76,0.49
1618109.0,8.4,2.1,24.12,2.82,2.5,1.91,1.93,4.46
333781.0,13.3,4.3,27.530000000000005,1.94,0.0,2.94,1.86,3.19
983179.0,6.5,2.4,21.49,0.07,2.94,1.98,3.72,3.88
1622248.0,5.8,1.5,25.36,3.76,2.14,3.61,3.76,4.79
773858.0,8.5,3.5,26.43,0.0,0.16,4.33,6.11,3.83
1685537.0,1.0,0.9,14.7,3.21,3.75,3.74,0.76,1.34
1623087.0,4.2,0.4,22.8,5.17,4.66,4.66,0.0,3.71
1696182.0,4.0,2.9,22.82,4.0,0.48,3.39,3.09,4.96
1449357.0,4.4,1.8,18.77,4.64,3.11,2.19,0.0,2.63
1528341.0,4.3,1.9,19.98,1.81,3.92,0.71,3.79,3.55
1638871.0,5.1,0.7,24.97,2.82,4.02,6.84,1.57,3.92
1589996.0,3.4,1.6,13.81,0.0,1.31,1.17,2.25,4.08
1641104.0,5.9,1.4,18.73,4.91,2.83,0.78,0.0,2.91
845961.0,8.2,4.0,33.64,7.84,3.66,4.13,3.48,2.33
1491866.0,4.9,2.2,11.479999999999999,0.6,0.74,1.78,0.08,1.18
1647762.0,5.8,1.5,25.55,4.72,6.16,3.85,2.27,1.25
711937.0,7.7,4.6,25.790000000000003,5.43,4.33,0.28,0.32,3.13
1677736.0,1.8,1.0,11.96,4.69,0.17,0.76,0.42,3.12
1648299.0,4.3,1.0,20.080000000000002,3.64,4.42,3.92,0.0,2.8
1377628.0,4.9,3.5,24.03,4.35,3.27,1.88,3.42,2.71
1622888.0,3.3,1.4,9.129999999999999,1.75,0.0,2.0,0.0,0.68
1652040.0,5.5,1.2,25.25,8.86,2.62,3.3,2.69,1.08
896849.0,8.2,4.0,29.279999999999998,5.49,4.25,3.48,2.13,1.73
1232748.0,4.5,2.3,19.84,5.38,2.08,3.4,0.0,2.18
1653608.0,4.0,0.9,17.439999999999998,5.87,4.1,1.74,0.0,0.83
1622311.0,3.6,1.6,21.729999999999997,4.11,2.46,0.79,4.25,4.92
1658658.0,6.3,1.4,28.490000000000002,7.75,1.58,5.01,5.12,1.33
869360.0,9.2,4.0,26.299999999999997,1.07,4.13,3.59,1.64,2.67
1701780.0,3.1,1.5,18.38,5.98,0.33,2.7,1.24,3.53
1662705.0,3.5,1.0,24.259999999999998,3.13,5.41,3.81,2.38,5.03
1630031.0,4.0,3.5,20.4,5.7,1.36,1.25,2.29,2.3
1483947.0,3.9,1.2,21.57,2.49,5.49,1.59,5.01,1.89
1667324.0,3.0,0.0,11.74,0.0,0.62,2.27,2.63,3.22
1666123.0,2.6,1.6,22.389999999999997,7.25,2.35,0.51,3.81,4.27
1670409.0,3.9,1.2,11.18,0.0,1.09,1.26,1.43,2.3
1688060.0,2.6,1.8,27.049999999999997,8.37,3.84,6.68,3.76,0.0
1671013.0,3.0,0.7,19.709999999999997,3.4,4.37,3.01,2.25,2.98
1542252.0,5.3,3.1,25.46,1.92,3.38,4.53,5.91,1.32
1658553.0,1.2,1.5,14.01,3.76,1.46,0.56,3.93,1.6
1700285.0,3.5,0.8,15.080000000000002,3.39,0.39,1.22,0.0,5.78
983402.0,8.6,2.3,29.660000000000004,8.85,1.48,2.53,4.69,1.21
1715212.0,8.1,1.1,21.9,0.0,6.38,2.56,1.1,2.66
492628.0,11.9,3.9,25.820000000000004,1.1,5.19,2.06,0.28,1.39
1703806.0,1.2,1.1,21.09,7.19,4.24,2.89,2.38,2.09
1720005.0,4.8,1.0,24.439999999999998,4.13,2.48,3.49,4.93,3.61
1661865.0,2.1,0.5,14.1,3.69,2.59,2.07,1.31,1.84
1727243.0,1.5,0.1,11.53,2.29,4.31,0.25,2.09,0.99
1226306.0,5.8,2.6,23.11,5.39,0.0,3.44,4.55,1.33
1731312.0,5.3,0.8,24.37,6.27,7.54,2.28,0.49,1.69
952599.0,8.6,4.1,29.99,4.04,4.18,6.05,0.05,2.97
1557938.0,4.5,1.9,20.21,0.07,2.19,3.48,3.17,4.9
1742815.0,3.9,0.9,16.66,2.37,2.52,1.87,2.58,2.52
1379810.0,4.8,2.0,27.54,5.81,2.74,5.34,3.18,3.67
1745410.0,1.8,0.8,11.39,1.14,0.0,4.26,1.42,1.97
1658122.0,2.4,1.4,20.06,4.57,5.45,0.0,3.61,2.63
1748292.0,5.9,1.0,26.520000000000003,3.04,0.29,4.95,8.31,3.03
800559.0,7.8,3.9,24.4,0.8,3.68,3.13,1.03,4.06
1540552.0,3.0,2.1,23.620000000000005,7.07,2.13,3.76,2.12,3.44
1756581.0,2.6,1.0,18.04,6.49,2.75,3.31,1.05,0.84
1694887.0,3.3,1.0,19.45,5.12,4.35,1.62,0.43,3.63
1759722.0,3.5,0.5,16.64,5.61,0.0,2.74,2.89,1.4
1656376.0,3.0,2.6,13.829999999999998,1.35,2.23,0.19,1.27,3.19
1700740.0,1.7,2.7,16.53,5.66,1.15,3.68,0.0,1.64
1761020.0,4.3,0.6,21.53,1.07,4.19,1.97,4.73,4.67
1476267.0,5.5,3.5,24.33,3.93,6.7,2.13,1.04,1.53
1631951.0,1.8,0.8,18.869999999999997,2.9,4.02,4.7,0.0,4.65
