basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
438439.0,26.9,11.8,11.1,4.1,53.900000000000006
397646.0,24.3,10.5,8.8,7.1,50.7
366917.0,31.3,11.7,12.4,2.8,58.2
355194.0,24.5,17.8,9.6,5.2,57.1
340517.0,27.9,15.4,12.4,4.6,60.3
531810.0,25.2,11.6,10.6,4.2,51.6
524661.0,23.5,11.9,10.6,1.0,47.0
520461.0,26.3,8.9,9.4,4.2,48.8
372913.0,25.6,7.5,11.4,0.5,45.0
254931.0,24.8,18.2,8.9,9.1,61.0
452345.0,29.4,11.8,12.2,3.1,56.50000000000001
200887.0,26.9,18.4,9.0,9.7,64.0
299658.0,23.7,18.3,10.2,4.8,57.0
332040.0,27.1,12.6,11.8,1.9,53.4
507217.0,28.0,11.0,12.2,1.3,52.5
426010.0,25.9,11.9,11.8,4.9,54.49999999999999
364635.0,30.2,11.6,13.8,4.8,60.39999999999999
529210.0,24.8,12.4,10.5,1.3,49.0
468240.0,25.0,7.5,11.6,1.3,45.4
537385.0,27.1,10.6,13.1,2.0,52.8
581535.0,29.6,3.9,13.1,1.5,48.1
575893.0,25.9,9.0,12.8,0.9,48.6
233378.0,27.0,12.8,12.5,1.1,53.4
382008.0,27.9,9.8,12.8,7.6,58.1
597559.0,24.8,7.8,11.0,3.2,46.8
210803.0,28.4,15.1,12.7,2.0,58.2
352671.0,28.2,13.9,11.5,3.5,57.1
478463.0,24.7,12.2,10.9,1.4,49.2
502672.0,31.6,11.7,9.6,2.4,55.3
295426.0,24.9,17.2,10.3,7.0,59.39999999999999
513308.0,24.8,9.5,12.8,3.6,50.7
433796.0,27.5,12.7,11.4,4.2,55.8
450727.0,26.7,11.5,10.9,3.8,52.9
459037.0,27.5,11.6,11.4,3.6,54.1
388638.0,28.8,13.2,14.0,3.8,59.8
391756.0,25.4,12.1,11.6,0.9,50.0
316528.0,24.7,14.3,9.9,6.6,55.5
458404.0,25.8,13.3,11.0,4.7,54.8
504190.0,26.6,10.5,11.0,3.0,51.1
496667.0,26.4,12.2,11.8,2.6,52.99999999999999
386287.0,20.5,18.6,8.8,4.0,51.900000000000006
351260.0,29.1,16.0,11.2,4.4,60.7
490421.0,27.1,12.5,11.9,2.4,53.9
223194.0,26.9,12.3,11.6,2.3,53.1
316149.0,27.7,13.6,12.7,6.4,60.4
423161.0,24.6,12.7,10.8,4.2,52.3
369912.0,26.7,14.9,11.7,5.0,58.3
493698.0,25.9,12.8,11.0,3.7,53.400000000000006
452025.0,29.1,10.7,11.3,2.6,53.7
553025.0,26.2,12.8,11.8,1.0,51.8
208059.0,19.2,24.0,10.9,10.9,65.0
467134.0,27.9,9.3,11.5,3.7,52.400000000000006
498393.0,26.2,10.5,11.6,2.8,51.1
276648.0,25.9,15.3,11.3,6.8,59.3
270747.0,26.4,14.3,11.2,1.6,53.50000000000001
321045.0,26.3,11.4,11.8,2.0,51.5
285091.0,24.7,16.3,11.4,8.5,60.9
377922.0,25.5,15.1,10.5,5.5,56.6
525127.0,25.7,8.9,10.8,2.8,48.2
332230.0,25.7,15.1,10.6,6.1,57.5
479963.0,31.1,9.1,14.2,2.5,56.900000000000006
571155.0,26.1,8.4,10.6,2.3,47.4
270136.0,26.3,10.8,12.7,1.0,50.8
369730.0,24.1,16.9,9.5,4.8,55.3
462200.0,26.4,10.0,11.4,3.7,51.5
340997.0,27.0,12.7,12.2,2.2,54.10000000000001
230665.0,30.1,15.9,12.4,3.2,61.6
423812.0,24.6,10.3,10.9,1.9,47.7
355219.0,26.7,9.0,12.1,1.5,49.3
476540.0,26.1,11.2,10.6,3.9,51.8
424734.0,27.1,13.2,12.1,5.3,57.7
257716.0,28.1,11.0,12.0,1.4,52.5
439699.0,29.1,11.5,11.1,1.6,53.3
358364.0,26.4,19.9,9.4,4.8,60.49999999999999
591735.0,27.2,6.9,11.5,1.9,47.5
468158.0,25.4,12.9,12.1,3.7,54.1
475932.0,24.7,9.6,11.4,1.0,46.7
509867.0,26.3,12.0,11.7,3.7,53.7
329455.0,24.5,14.6,9.4,5.6,54.1
265014.0,25.7,10.5,14.0,1.7,51.900000000000006
231988.0,28.5,17.0,11.6,7.1,64.2
510650.0,22.2,13.5,8.7,3.5,47.900000000000006
441429.0,29.8,11.8,12.8,2.9,57.3
578121.0,25.1,9.8,8.1,3.5,46.50000000000001
443388.0,28.2,10.4,13.0,2.7,54.3
528098.0,27.2,11.0,10.9,2.5,51.6
531125.0,27.3,8.8,11.2,2.7,50.0
380903.0,28.6,12.9,11.2,5.3,58.0
548627.0,25.4,11.5,8.8,2.7,48.400000000000006
286369.0,27.0,10.2,11.9,1.3,50.4
320427.0,25.0,13.4,8.8,9.1,56.3
296795.0,23.8,14.8,10.3,6.9,55.8
591074.0,23.6,11.1,10.1,3.8,48.6
522400.0,27.7,7.6,11.8,2.9,49.99999999999999
257195.0,25.2,9.0,14.2,6.5,54.900000000000006
452345.0,29.4,11.8,12.2,3.1,56.50000000000001
268711.0,27.0,12.1,11.1,7.9,58.1
573503.0,27.1,8.8,10.2,2.0,48.10000000000001
527060.0,26.0,10.7,11.3,3.2,51.2
401731.0,25.8,12.1,10.8,1.9,50.6
270611.0,25.5,15.6,10.8,6.9,58.8
512332.0,26.5,12.2,11.2,3.2,53.10000000000001
438090.0,26.3,10.4,13.9,4.8,55.4
477991.0,27.2,9.0,11.8,5.4,53.4
468245.0,27.5,13.0,11.3,2.9,54.7
341684.0,28.3,15.7,11.1,5.5,60.6
262398.0,24.2,16.6,8.6,8.0,57.4
448076.0,27.3,10.9,12.0,3.1,53.3
269833.0,27.6,10.1,12.9,0.8,51.4
262678.0,29.6,15.0,9.8,10.6,65.0
350916.0,28.0,13.7,11.9,4.8,58.4
288577.0,29.0,16.4,13.1,3.8,62.3
347365.0,27.8,13.7,11.4,6.5,59.4
464417.0,30.4,5.7,11.4,3.6,51.1
244541.0,27.8,16.7,11.4,9.1,65.0
334993.0,30.5,11.4,12.9,4.6,59.4
299854.0,25.4,13.8,9.5,7.9,56.6
472480.0,26.7,11.4,12.1,4.3,54.5
401454.0,24.3,10.8,10.7,1.0,46.8
570922.0,25.3,11.4,9.0,5.2,50.900000000000006
245461.0,23.5,18.2,9.2,8.4,59.3
560299.0,28.9,7.7,12.8,0.2,49.60000000000001
261781.0,24.1,16.8,9.7,8.4,59.00000000000001
391964.0,28.4,19.2,11.3,5.0,63.89999999999999
254052.0,26.1,17.3,11.5,7.5,62.400000000000006
231410.0,26.2,14.4,12.4,1.8,54.8
525179.0,24.8,10.0,12.2,2.4,49.4
308629.0,29.7,15.9,12.7,4.8,63.1
299844.0,23.9,14.2,8.5,8.0,54.6
204634.0,25.8,18.8,10.0,9.8,64.4
280512.0,30.4,10.0,12.7,1.1,54.2
359976.0,28.0,14.2,12.8,4.2,59.2
538897.0,23.5,15.5,10.6,4.3,53.9
443735.0,28.5,12.6,11.5,4.2,56.8
597076.0,25.9,9.9,11.3,3.0,50.1
263677.0,26.2,17.5,11.0,8.0,62.7
582441.0,27.3,9.4,12.3,1.6,50.6
215588.0,27.3,12.1,12.9,1.5,53.8
311422.0,27.9,15.6,12.2,5.2,60.900000000000006
530118.0,27.0,11.8,11.6,2.0,52.4
557509.0,27.4,10.4,9.3,1.6,48.7
553822.0,28.4,5.1,13.4,2.2,49.1
299854.0,25.4,13.8,9.5,7.9,56.6
583996.0,24.6,9.7,11.2,3.1,48.6
330754.0,31.4,6.7,13.8,0.4,52.3
448668.0,27.9,12.6,12.9,1.8,55.2
322126.0,25.9,15.1,11.0,3.8,55.8
426010.0,25.9,11.9,11.8,4.9,54.49999999999999
356539.0,28.9,16.5,11.2,3.6,60.2
289201.0,22.4,19.9,8.3,6.3,56.89999999999999
573119.0,25.1,12.2,9.2,2.2,48.7
512332.0,26.5,12.2,11.2,3.2,53.10000000000001
378347.0,22.9,13.8,9.0,6.2,51.900000000000006
481697.0,26.5,11.2,11.6,3.6,52.900000000000006
446984.0,31.3,10.6,13.4,0.8,56.1
370817.0,22.5,13.2,8.7,6.3,50.7
467464.0,26.6,9.4,11.5,0.9,48.4
458284.0,24.1,11.2,9.5,3.0,47.8
528702.0,26.5,11.0,11.3,2.9,51.7
593898.0,25.9,5.1,12.8,3.9,47.7
302467.0,19.6,14.9,9.1,7.3,50.9
389015.0,27.4,13.0,10.6,5.5,56.5
240186.0,27.1,11.3,12.0,0.8,51.2
238916.0,25.2,15.6,11.3,7.1,59.2
498393.0,26.2,10.5,11.6,2.8,51.1
376373.0,25.7,7.2,12.0,0.7,45.6
567248.0,27.0,9.7,12.1,1.0,49.8
252573.0,23.6,20.5,8.0,5.8,57.9
372942.0,25.0,10.8,11.5,1.0,48.3
487873.0,27.0,10.8,12.2,2.5,52.5
223414.0,27.8,17.2,8.3,7.9,61.2
271735.0,25.3,19.8,10.1,8.6,63.8
439529.0,29.0,15.3,12.0,1.7,58.0
285515.0,24.3,11.9,9.4,8.1,53.7
286513.0,25.6,14.3,9.8,9.1,58.8
266437.0,24.9,14.2,11.8,8.6,59.49999999999999
248177.0,28.6,14.4,12.4,6.4,61.8
596987.0,25.8,9.3,10.4,4.9,50.4
286003.0,28.1,12.3,12.6,0.7,53.70000000000001
312102.0,22.2,14.5,8.3,7.3,52.3
337793.0,25.7,18.4,13.1,2.2,59.4
582611.0,25.2,8.9,10.2,2.2,46.5
459097.0,25.7,15.4,12.3,1.2,54.60000000000001
365081.0,27.9,15.3,12.0,4.2,59.400000000000006
523971.0,23.9,18.1,6.0,2.8,50.8
529927.0,27.4,7.7,12.2,2.8,50.1
414041.0,28.3,11.6,12.2,3.6,55.7
513575.0,28.4,13.8,10.6,5.2,58.00000000000001
506135.0,29.5,14.7,9.7,3.6,57.50000000000001
406257.0,24.2,10.8,10.5,1.8,47.3
335400.0,25.6,13.0,11.1,8.1,57.8
320735.0,22.5,15.5,8.9,7.6,54.5
369343.0,30.8,12.6,12.0,2.0,57.4
409435.0,21.0,12.8,10.0,7.0,50.8
558861.0,26.6,7.8,11.9,2.5,48.8
252582.0,27.0,14.6,11.9,0.8,54.3
208178.0,25.7,18.8,9.5,8.7,62.7
451720.0,24.2,11.4,11.6,5.4,52.6
227766.0,24.9,17.7,10.0,9.7,62.3
399913.0,26.2,14.6,11.3,4.8,56.89999999999999
300042.0,25.9,15.0,10.3,7.4,58.6
532180.0,27.0,8.6,12.2,3.0,50.8
380957.0,22.5,16.4,9.0,5.2,53.1
202512.0,28.5,12.2,14.6,2.4,57.7
555874.0,24.5,11.9,10.6,4.8,51.8
232662.0,23.8,19.7,9.9,9.2,62.6
573615.0,26.4,8.6,11.2,2.0,48.2
567248.0,27.0,9.7,12.1,1.0,49.8
371239.0,29.4,12.4,12.0,3.1,56.9
294403.0,25.3,16.7,11.8,5.7,59.5
438639.0,28.2,13.6,11.2,2.0,55.0
332685.0,23.9,14.7,9.1,5.0,52.7
554915.0,27.2,8.4,12.2,1.4,49.2
465886.0,27.7,10.4,11.7,2.8,52.6
356020.0,26.6,9.3,11.1,2.2,49.20000000000001
503863.0,25.9,11.2,11.1,3.0,51.2
423161.0,24.6,12.7,10.8,4.2,52.3
564705.0,25.0,10.0,9.3,3.5,47.8
452409.0,25.8,14.4,9.8,5.8,55.8
479282.0,24.9,10.4,12.9,3.8,51.99999999999999
561608.0,25.6,11.2,10.1,2.7,49.6
265815.0,24.1,18.6,9.5,8.4,60.6
436498.0,27.8,11.7,11.7,3.0,54.2
424734.0,27.1,13.2,12.1,5.3,57.7
358208.0,23.0,14.2,8.7,4.6,50.50000000000001
270599.0,26.9,11.7,13.2,2.6,54.4
435539.0,20.0,12.8,6.8,5.6,45.2
577299.0,26.6,8.2,10.9,2.2,47.9
565564.0,26.1,9.3,10.0,3.4,48.8
573978.0,25.7,10.3,11.3,2.7,50.0
369730.0,24.1,16.9,9.5,4.8,55.3
500473.0,27.0,12.2,10.6,3.8,53.6
344583.0,26.4,14.4,10.8,3.8,55.39999999999999
305034.0,28.8,15.5,12.1,4.6,61.0
253603.0,26.5,19.3,10.7,6.8,63.3
440117.0,27.1,9.4,12.4,4.9,53.8
261192.0,24.7,16.8,11.2,9.0,61.7
421484.0,27.5,13.1,11.6,3.8,56.0
421076.0,29.0,11.8,11.2,1.6,53.6
276067.0,23.1,15.0,8.5,7.4,54.0
523666.0,31.0,8.4,11.2,1.9,52.49999999999999
427954.0,24.5,10.6,11.6,1.0,47.7
430533.0,28.3,10.4,11.4,6.3,56.4
429744.0,21.8,12.6,8.6,7.2,50.2
451783.0,29.6,11.6,11.6,4.4,57.2
363167.0,28.4,13.0,12.2,4.0,57.6
412302.0,24.8,11.2,11.5,1.6,49.1
216958.0,27.5,14.0,12.2,2.8,56.5
563343.0,29.1,11.1,10.3,5.3,55.8
578153.0,24.8,8.0,10.2,2.5,45.5
523516.0,27.2,11.5,9.9,2.7,51.3
569267.0,25.6,11.4,11.3,3.6,51.9
577967.0,25.8,8.1,10.7,2.3,46.89999999999999
288224.0,25.9,15.5,10.6,6.5,58.5
415486.0,28.6,12.6,12.2,5.9,59.3
540919.0,21.2,11.2,10.8,4.2,47.400000000000006
503822.0,21.6,12.7,7.5,4.5,46.3
578623.0,28.6,8.9,10.8,1.1,49.4
290245.0,24.8,16.3,9.5,8.3,58.900000000000006
292351.0,23.6,17.7,10.0,7.6,58.9
276380.0,27.4,11.5,12.6,1.4,52.9
470574.0,24.6,9.1,10.9,0.7,45.3
496479.0,28.5,18.4,7.2,0.2,54.3
536238.0,26.6,8.9,12.4,2.9,50.8
583192.0,24.6,9.5,10.7,3.0,47.8
305895.0,30.0,12.6,15.0,5.6,63.2
494719.0,26.9,10.9,11.0,2.4,51.2
550240.0,26.9,10.7,11.4,2.8,51.79999999999999
549728.0,25.5,9.3,10.8,2.8,48.39999999999999
255608.0,23.4,21.3,10.0,6.7,61.400000000000006
334882.0,25.4,14.1,11.4,2.8,53.7
380903.0,28.6,12.9,11.2,5.3,58.0
582334.0,25.5,10.0,10.7,0.8,47.0
241826.0,27.4,15.6,12.7,3.4,59.1
591065.0,28.1,8.5,11.6,1.5,49.7
567429.0,26.5,8.2,10.6,2.8,48.1
429712.0,29.2,12.6,9.2,2.1,53.1
467764.0,26.3,10.9,10.5,3.9,51.6
378898.0,28.4,10.6,11.7,5.5,56.2
350362.0,24.7,13.6,14.5,0.1,52.9
481921.0,26.1,14.0,12.2,2.2,54.5
386592.0,24.4,12.2,10.8,4.8,52.19999999999999
412698.0,22.0,10.9,7.6,5.8,46.3
470519.0,22.0,10.2,9.3,3.5,45.0
565279.0,26.5,11.6,14.0,3.6,55.7
436550.0,26.5,11.8,9.2,4.0,51.5
548671.0,26.5,8.7,11.6,2.4,49.2
267137.0,18.0,14.5,12.0,4.0,48.5
423565.0,25.9,15.0,11.5,5.4,57.8
545501.0,21.1,12.3,8.8,3.7,45.900000000000006
570401.0,25.5,8.4,11.4,2.4,47.7
529549.0,30.8,6.3,9.2,0.8,47.1
251366.0,29.8,10.5,11.5,5.5,57.3
335565.0,31.0,13.4,12.6,3.8,60.8
249993.0,21.3,17.1,9.0,9.0,56.400000000000006
505011.0,25.8,11.1,11.4,3.7,52.0
472596.0,28.0,14.0,11.7,3.0,56.7
454439.0,26.4,10.9,12.6,3.9,53.8
560245.0,28.3,6.6,10.8,1.5,47.2
490455.0,28.9,10.2,13.9,1.8,54.79999999999999
297486.0,22.0,16.0,9.2,8.2,55.400000000000006
270715.0,24.5,16.6,9.8,7.9,58.8
579740.0,26.1,8.4,11.0,2.8,48.3
297329.0,24.3,13.4,10.5,6.2,54.400000000000006
444901.0,21.4,10.6,8.8,4.7,45.5
378618.0,28.8,13.2,13.6,4.2,59.8
467294.0,25.5,11.4,10.5,3.7,51.1
260148.0,24.9,13.4,12.1,1.8,52.2
479190.0,26.3,11.1,11.6,3.8,52.8
442900.0,27.4,10.5,13.2,3.7,54.8
217274.0,29.0,8.5,9.8,13.0,60.3
438716.0,24.5,8.8,10.1,1.8,45.2
333113.0,28.0,15.4,12.2,4.8,60.39999999999999
393913.0,23.1,12.8,9.3,5.3,50.5
224166.0,25.1,18.4,10.5,9.7,63.7
476834.0,25.4,9.7,14.3,1.5,50.89999999999999
546495.0,22.7,9.4,9.1,5.2,46.400000000000006
423621.0,28.6,13.6,12.1,3.2,57.50000000000001
571227.0,23.0,11.1,10.9,3.1,48.1
547504.0,25.5,8.9,11.3,2.8,48.5
581718.0,24.8,7.5,10.9,3.9,47.1
424734.0,27.1,13.2,12.1,5.3,57.7
293299.0,26.9,8.8,12.4,1.2,49.3
503242.0,28.0,12.8,7.8,4.9,53.49999999999999
588313.0,24.2,10.0,11.7,2.8,48.7
227124.0,26.6,15.5,9.7,7.9,59.7
294885.0,27.3,17.5,12.5,7.2,64.5
557881.0,21.8,12.6,9.2,4.6,48.2
296990.0,26.3,15.0,10.8,6.0,58.1
591278.0,25.1,8.8,11.2,2.4,47.50000000000001
390789.0,27.8,11.8,11.8,6.1,57.50000000000001
266011.0,25.6,19.4,11.0,8.4,64.4
383188.0,30.1,11.1,10.8,3.5,55.5
266810.0,23.8,16.3,9.6,8.1,57.8
575106.0,25.8,11.8,11.7,2.3,51.6
387516.0,27.7,13.9,12.7,6.0,60.3
442024.0,26.7,13.7,12.1,4.1,56.6
389015.0,27.4,13.0,10.6,5.5,56.5
422223.0,29.6,20.4,9.9,3.4,63.3
368698.0,24.4,13.0,8.4,6.5,52.3
435277.0,31.1,10.2,10.9,1.1,53.3
535995.0,31.4,13.3,11.0,3.0,58.7
452652.0,26.0,13.6,11.8,3.5,54.900000000000006
484468.0,25.1,12.8,10.3,1.7,49.900000000000006
399954.0,24.8,11.9,11.9,1.8,50.4
424797.0,25.1,7.0,11.8,1.4,45.3
500115.0,23.5,12.7,9.2,3.4,48.8
511702.0,26.0,10.3,10.5,3.8,50.6
234119.0,28.1,11.2,13.0,1.4,53.7
399913.0,26.2,14.6,11.3,4.8,56.89999999999999
243226.0,27.4,16.6,12.2,8.3,64.5
356974.0,27.7,14.2,11.5,5.6,59.0
523430.0,25.2,11.1,10.2,3.3,49.8
325049.0,28.5,14.8,12.4,4.5,60.2
218072.0,25.1,17.0,10.7,8.6,61.4
421076.0,29.0,11.8,11.2,1.6,53.6
494349.0,27.7,8.1,12.2,2.1,50.1
369466.0,21.8,15.7,8.8,5.6,51.9
576611.0,25.1,11.7,10.9,3.4,51.1
316149.0,27.7,13.6,12.7,6.4,60.4
349133.0,27.9,14.5,12.5,5.9,60.8
290412.0,23.3,13.3,6.6,5.8,49.0
478764.0,26.8,12.1,12.0,2.7,53.6
514505.0,26.3,10.1,11.2,2.4,49.99999999999999
278490.0,19.7,20.4,6.3,6.2,52.6
439699.0,29.1,11.5,11.1,1.6,53.3
295473.0,23.7,15.8,9.4,7.1,56.0
422223.0,29.6,20.4,9.9,3.4,63.3
322982.0,28.0,12.4,12.6,2.0,55.0
564158.0,28.4,6.3,11.8,1.7,48.2
216792.0,28.9,13.4,12.6,1.7,56.6
416098.0,27.6,15.3,11.4,3.3,57.6
275810.0,25.7,16.3,11.9,8.5,62.4
223292.0,24.0,18.8,9.9,9.6,62.3
519744.0,26.7,8.2,12.5,2.3,49.7
384502.0,20.4,15.9,8.6,5.6,50.5
484527.0,23.1,14.1,11.7,3.5,52.400000000000006
474184.0,21.3,12.6,10.1,5.9,49.9
249763.0,26.1,13.3,12.1,2.5,54.00000000000001
444591.0,25.7,11.2,10.3,4.6,51.8
263191.0,25.5,16.6,9.8,8.2,60.10000000000001
402985.0,29.6,12.8,11.6,3.5,57.50000000000001
574943.0,26.5,9.4,11.3,2.0,49.2
398202.0,20.9,13.5,8.6,6.7,49.7
361645.0,26.6,15.1,13.1,2.9,57.7
334882.0,25.4,14.1,11.4,2.8,53.7
338727.0,28.3,17.5,11.8,4.3,61.89999999999999
585436.0,26.9,8.9,11.1,2.5,49.4
434281.0,26.8,13.7,11.2,3.2,54.900000000000006
220542.0,26.9,13.8,11.9,2.0,54.6
463714.0,27.6,13.7,10.8,2.9,54.99999999999999
396314.0,27.6,14.8,11.0,5.1,58.50000000000001
558861.0,26.6,7.8,11.9,2.5,48.8
200246.0,25.4,18.7,9.1,11.2,64.39999999999999
438372.0,27.7,11.6,11.3,3.8,54.39999999999999
562472.0,29.2,12.8,11.2,1.2,54.400000000000006
416904.0,28.8,12.0,12.2,2.7,55.7
318490.0,27.3,9.5,11.7,2.5,51.0
347365.0,27.8,13.7,11.4,6.5,59.4
561920.0,27.2,8.6,11.8,2.3,49.89999999999999
292181.0,27.5,15.2,10.8,5.8,59.3
321593.0,26.0,11.0,10.9,6.1,54.0
236924.0,26.5,13.6,12.7,2.4,55.2
220486.0,28.0,16.4,11.6,3.6,59.6
298758.0,25.7,16.3,10.8,7.6,60.4
539209.0,27.1,8.6,11.7,1.7,49.10000000000001
353478.0,30.2,12.0,12.4,3.5,58.1
519353.0,25.6,10.6,11.6,2.5,50.3
561331.0,27.8,8.5,12.2,1.7,50.2
597076.0,25.9,9.9,11.3,3.0,50.1
429581.0,28.4,12.3,12.0,3.3,56.0
239680.0,25.2,16.6,10.6,9.6,62.0
349787.0,21.8,14.6,9.4,6.8,52.6
202066.0,23.5,18.4,8.8,9.6,60.3
259266.0,27.0,10.9,10.1,0.2,48.2
292300.0,29.3,16.0,12.8,5.5,63.6
211942.0,23.0,17.2,9.7,9.3,59.2
380453.0,27.8,14.2,11.5,4.8,58.3
523381.0,26.8,9.5,11.9,2.8,50.99999999999999
377922.0,25.5,15.1,10.5,5.5,56.6
553548.0,22.6,10.9,8.2,3.8,45.5
279854.0,25.2,16.9,10.3,8.1,60.49999999999999
419113.0,27.9,10.9,11.7,4.5,55.0
582611.0,25.2,8.9,10.2,2.2,46.5
214368.0,25.6,17.9,12.2,3.5,59.2
513837.0,27.2,9.3,10.6,2.3,49.4
596689.0,27.5,5.6,10.1,3.2,46.400000000000006
239894.0,25.0,17.1,9.1,9.0,60.2
576945.0,26.0,8.2,11.9,2.2,48.3
510400.0,26.5,11.1,11.6,4.3,53.5
407774.0,24.9,13.6,9.9,4.6,53.0
205131.0,26.8,18.5,10.8,8.3,64.39999999999999
502396.0,26.4,11.0,11.5,3.4,52.3
460612.0,29.9,11.9,11.7,2.6,56.1
582594.0,27.3,7.8,10.9,2.2,48.2
395403.0,24.5,12.3,9.7,5.7,52.2
346508.0,22.7,14.2,8.4,7.3,52.6
532891.0,26.3,8.4,12.5,3.1,50.3
462213.0,24.5,15.2,11.0,3.2,53.900000000000006
480537.0,27.3,11.4,12.9,1.7,53.3
273256.0,25.0,16.9,10.6,10.3,62.8
536122.0,28.3,9.9,12.2,2.1,52.50000000000001
263273.0,28.9,13.8,12.3,1.3,56.3
369877.0,25.9,9.6,11.4,1.1,48.0
506135.0,29.5,14.7,9.7,3.6,57.50000000000001
377913.0,30.6,12.8,9.9,2.2,55.50000000000001
256842.0,27.4,13.5,10.8,4.9,56.6
467773.0,29.6,14.4,11.6,0.6,56.2
471181.0,24.3,9.8,12.4,4.6,51.1
246282.0,28.3,17.1,11.1,8.1,64.60000000000001
508078.0,27.2,7.1,11.8,0.9,46.99999999999999
530805.0,28.1,8.0,10.8,3.4,50.3
443619.0,25.3,8.6,9.2,7.6,50.7
483654.0,27.9,10.4,10.5,2.2,51.0
215873.0,24.5,21.6,9.8,6.9,62.8
458404.0,25.8,13.3,11.0,4.7,54.8
270723.0,27.4,12.0,12.9,0.7,53.0
229701.0,25.1,14.9,12.3,2.3,54.6
473943.0,26.4,10.9,11.2,4.9,53.4
527060.0,26.0,10.7,11.3,3.2,51.2
538995.0,24.4,11.8,9.8,3.1,49.1
426304.0,26.2,12.5,11.4,3.9,54.0
584687.0,27.8,7.4,9.8,2.6,47.6
221791.0,28.0,5.0,14.5,1.8,49.3
511702.0,26.0,10.3,10.5,3.8,50.6
404936.0,22.9,12.7,10.3,6.0,51.89999999999999
382294.0,23.7,13.1,9.1,6.8,52.7
310486.0,27.8,18.5,13.6,4.6,64.5
448081.0,27.7,13.0,12.2,3.4,56.3
341826.0,30.2,11.1,12.3,6.4,59.99999999999999
468218.0,28.0,9.8,10.9,2.9,51.6
252250.0,22.0,15.7,10.2,8.1,56.00000000000001
480547.0,26.0,12.3,11.4,4.4,54.1
557328.0,25.3,9.6,10.4,2.8,48.1
572118.0,25.9,7.5,10.4,4.3,48.1
487282.0,27.0,12.3,11.0,3.4,53.7
325101.0,25.0,14.8,10.1,6.7,56.6
370932.0,24.6,11.8,9.9,6.2,52.50000000000001
277380.0,29.5,16.5,12.5,5.1,63.6
376976.0,23.9,12.8,8.8,5.8,51.3
525663.0,21.0,16.5,7.8,3.5,48.8
237699.0,23.2,15.2,9.4,8.6,56.4
363925.0,27.0,12.6,10.7,3.0,53.3
442639.0,25.5,12.2,12.2,1.4,51.3
443261.0,24.9,13.7,10.9,4.9,54.39999999999999
250895.0,27.9,16.8,10.5,3.9,59.1
298476.0,24.0,14.8,10.9,10.4,60.1
444591.0,25.7,11.2,10.3,4.6,51.8
414449.0,21.6,11.0,9.3,4.0,45.900000000000006
590470.0,25.2,10.5,11.2,3.1,50.00000000000001
510010.0,25.8,11.0,10.9,2.9,50.6
309655.0,26.3,10.2,11.9,0.2,48.6
394597.0,27.3,13.6,11.2,4.5,56.6
444708.0,27.5,10.4,11.2,3.0,52.1
269552.0,25.4,15.3,10.9,7.9,59.5
358461.0,25.8,14.6,9.4,5.0,54.8
320062.0,21.9,16.9,9.5,6.8,55.1
473007.0,20.2,13.4,8.5,4.0,46.1
387310.0,24.0,13.6,10.2,5.0,52.8
462213.0,24.5,15.2,11.0,3.2,53.900000000000006
481697.0,26.5,11.2,11.6,3.6,52.900000000000006
376586.0,27.7,13.0,11.5,4.8,57.0
292082.0,28.9,14.0,11.1,8.8,62.8
452345.0,29.4,11.8,12.2,3.1,56.50000000000001
500115.0,23.5,12.7,9.2,3.4,48.8
382792.0,24.7,10.2,11.8,1.3,48.0
382920.0,27.7,14.8,12.2,4.6,59.3
294031.0,26.9,20.7,10.2,5.7,63.5
501555.0,26.6,8.2,10.7,5.2,50.7
597559.0,24.8,7.8,11.0,3.2,46.8
464977.0,25.4,14.4,10.9,4.2,54.9
485567.0,27.6,9.6,8.2,3.7,49.10000000000001
363180.0,25.7,15.0,10.0,5.4,56.1
256494.0,24.4,16.0,11.1,6.9,58.4
342413.0,26.5,11.8,11.4,1.7,51.4
307362.0,24.9,10.9,11.3,1.5,48.6
349429.0,22.5,11.5,7.6,6.8,48.4
449365.0,26.3,9.3,4.3,11.8,51.7
343659.0,26.9,16.1,8.3,5.3,56.6
402511.0,22.3,11.3,8.1,6.1,47.8
416357.0,25.8,8.5,10.4,0.9,45.6
557328.0,25.3,9.6,10.4,2.8,48.1
525481.0,27.2,7.8,13.1,1.8,49.9
598756.0,26.5,11.4,10.6,3.0,51.5
270729.0,24.3,16.8,11.2,8.6,60.9
498843.0,26.2,17.5,8.7,2.4,54.8
380453.0,27.8,14.2,11.5,4.8,58.3
576453.0,27.1,12.1,10.5,1.8,51.5
353286.0,27.5,14.0,12.5,4.3,58.3
480217.0,22.8,9.4,9.9,3.3,45.4
577967.0,25.8,8.1,10.7,2.3,46.89999999999999
312484.0,26.0,10.1,11.9,2.5,50.5
271742.0,22.7,17.6,9.5,8.0,57.8
338914.0,23.1,14.3,8.9,6.7,53.00000000000001
595931.0,25.3,10.0,11.2,2.9,49.4
230632.0,23.9,15.6,9.5,9.1,58.1
583690.0,27.2,11.5,11.6,1.7,52.00000000000001
226640.0,26.6,12.1,12.2,1.2,52.10000000000001
362805.0,22.7,15.9,9.2,5.3,53.1
449488.0,27.6,14.0,10.7,5.9,58.2
564816.0,25.1,15.6,10.9,3.4,55.0
