basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1,toplam_net
660719.0,3.8,9.8,4.1,17.700000000000003
299268.0,3.8,16.1,3.1,23.000000000000004
1533605.0,1.4,2.5,1.7,5.6
651733.0,3.9,10.2,5.0,19.1
1186585.0,1.1,5.3,2.2,8.600000000000001
56657.0,15.9,16.3,3.7,35.900000000000006
49637.0,24.3,15.5,4.4,44.2
79906.0,16.2,17.4,3.2,36.8
61828.0,19.3,16.9,4.1,40.3
56815.0,14.2,18.0,3.8,36.0
51371.0,14.4,18.9,3.9,37.2
138958.0,17.5,14.5,3.8,35.8
61773.0,21.8,18.1,4.5,44.400000000000006
107322.0,19.6,15.2,3.8,38.6
47627.0,20.8,17.2,3.4,41.4
105186.0,18.3,13.5,5.1,36.9
79224.0,20.9,13.8,3.5,38.2
67943.0,16.1,16.9,3.9,36.9
82884.0,17.3,16.6,3.2,37.10000000000001
76170.0,21.3,16.0,4.8,42.1
71004.0,17.1,17.3,3.2,37.60000000000001
65275.0,23.3,15.3,5.3,43.9
109238.0,17.1,16.4,3.1,36.6
48180.0,19.7,17.4,3.2,40.3
127179.0,18.3,15.0,3.9,37.2
80923.0,21.5,16.7,4.3,42.5
121492.0,17.6,15.7,4.6,37.9
68300.0,18.9,17.4,5.0,41.3
87981.0,19.7,13.8,2.9,36.4
82095.0,22.6,14.9,3.7,41.2
71127.0,19.7,14.6,4.5,38.8
54885.0,25.8,14.4,3.7,43.900000000000006
74649.0,14.7,16.8,3.6,35.1
63725.0,15.3,18.3,4.2,37.8
96230.0,19.1,15.8,4.5,39.400000000000006
66363.0,19.6,16.6,3.7,39.900000000000006
54710.0,15.2,19.2,3.9,38.3
77022.0,17.5,17.3,4.8,39.6
131087.0,16.1,16.5,2.9,35.5
119323.0,21.7,15.7,3.1,40.5
96968.0,17.5,15.9,4.6,38.0
60800.0,12.4,19.0,4.0,35.4
109253.0,19.2,16.6,4.4,40.2
132536.0,15.5,16.3,4.1,35.9
85501.0,15.6,17.3,3.5,36.4
118921.0,17.3,15.3,2.7,35.300000000000004
85428.0,17.5,15.9,4.6,38.0
136226.0,15.8,15.8,3.7,35.300000000000004
121809.0,14.1,16.6,5.2,35.900000000000006
109254.0,17.9,15.2,4.2,37.3
86858.0,19.2,14.8,4.6,38.6
108452.0,16.3,16.0,4.6,36.9
48180.0,19.7,17.4,3.2,40.3
101389.0,17.6,16.5,4.7,38.8
108220.0,13.8,18.4,3.6,35.800000000000004
61773.0,21.8,18.1,4.5,44.400000000000006
51678.0,20.3,17.5,3.1,40.9
74854.0,14.1,17.3,3.6,35.0
71832.0,20.4,15.8,3.6,39.8
106982.0,17.1,16.1,4.2,37.400000000000006
66493.0,15.5,17.7,4.9,38.1
42932.0,15.8,20.2,4.0,40.0
48656.0,15.1,17.9,4.2,37.2
84761.0,13.5,18.0,3.6,35.1
78319.0,20.8,17.0,4.4,42.2
116149.0,16.6,16.9,4.4,37.9
89019.0,19.2,16.8,4.3,40.3
64012.0,14.4,16.8,3.9,35.1
70933.0,16.5,17.9,3.5,37.9
72973.0,13.1,17.8,4.3,35.2
83567.0,20.8,16.8,4.4,42.0
106000.0,18.1,17.0,4.1,39.2
78781.0,21.7,16.5,4.5,42.7
57603.0,23.7,14.1,5.3,43.1
58568.0,23.8,15.2,3.3,42.3
41725.0,22.2,16.1,3.5,41.8
95438.0,18.3,16.7,3.8,38.8
71832.0,20.4,15.8,3.6,39.8
46587.0,19.9,16.0,3.6,39.5
86351.0,13.1,18.3,3.8,35.2
95864.0,16.4,16.8,3.4,36.6
62995.0,21.8,15.9,4.8,42.5
116800.0,16.0,15.0,4.2,35.2
87978.0,19.4,16.6,4.3,40.3
136035.0,15.9,14.9,4.2,35.0
119267.0,17.5,14.1,4.7,36.3
139754.0,16.7,15.1,4.0,35.8
94990.0,17.5,15.2,2.7,35.400000000000006
51296.0,20.5,17.6,3.5,41.6
66637.0,12.7,19.1,3.8,35.6
53887.0,14.2,18.8,3.8,36.8
61828.0,19.3,16.9,4.1,40.3
81542.0,22.0,16.7,2.9,41.6
100793.0,16.7,17.2,4.6,38.5
145509.0,14.9,15.9,4.3,35.1
60433.0,17.8,16.6,3.9,38.3
120119.0,14.9,16.2,4.8,35.9
84967.0,17.5,17.1,4.3,38.9
124299.0,16.6,16.1,2.9,35.6
105744.0,14.9,16.6,4.9,36.4
110101.0,18.0,17.4,4.5,39.9
73788.0,13.6,17.8,3.8,35.2
40038.0,16.9,18.0,3.9,38.8
56237.0,20.4,18.2,3.4,41.99999999999999
80328.0,16.8,16.7,3.8,37.3
52871.0,17.2,17.2,3.6,38.0
118990.0,14.2,17.5,4.3,36.0
94844.0,17.7,17.2,3.9,38.8
57879.0,23.2,15.1,4.2,42.5
55868.0,23.7,15.8,4.6,44.1
49220.0,22.0,16.3,4.6,42.9
65553.0,23.0,14.2,5.2,42.400000000000006
92055.0,17.1,15.7,3.1,35.9
68300.0,18.9,17.4,5.0,41.3
56473.0,22.3,16.1,4.6,43.00000000000001
108283.0,15.3,16.7,3.8,35.8
95518.0,19.2,16.7,4.8,40.7
66564.0,21.7,15.4,4.8,41.9
61852.0,14.4,17.1,3.7,35.2
101652.0,20.3,17.3,4.3,41.9
116100.0,16.3,16.5,4.3,37.1
93461.0,19.7,17.4,4.0,41.1
114761.0,16.2,16.0,4.7,36.900000000000006
67710.0,26.9,17.9,4.7,49.5
74363.0,21.5,16.5,4.2,42.2
71362.0,17.3,18.9,3.6,39.8
74352.0,14.2,18.5,3.9,36.6
87725.0,14.4,17.6,3.6,35.6
58552.0,21.7,15.8,2.4,39.9
57879.0,23.2,15.1,4.2,42.5
110274.0,22.3,14.1,4.4,40.8
63701.0,20.4,17.3,4.5,42.2
67999.0,21.0,16.9,4.4,42.3
79133.0,19.6,17.1,4.6,41.3
51715.0,22.9,16.0,4.7,43.6
45089.0,16.5,17.5,3.8,37.8
105844.0,19.0,15.0,4.0,38.0
75037.0,23.0,13.8,2.5,39.3
110901.0,12.9,17.4,5.3,35.599999999999994
130536.0,16.5,15.5,5.0,37.0
42990.0,19.4,16.8,3.3,39.5
113375.0,18.4,16.1,3.8,38.3
123896.0,16.8,16.3,4.3,37.4
115589.0,18.9,14.3,4.5,37.7
135282.0,15.8,15.5,4.4,35.7
101788.0,15.6,17.0,3.2,35.800000000000004
100793.0,16.7,17.2,4.6,38.5
126381.0,14.2,16.9,4.2,35.3
120413.0,18.8,15.2,3.8,37.8
48094.0,16.4,17.9,3.9,38.2
56415.0,17.5,18.3,3.6,39.4
105844.0,19.0,15.0,4.0,38.0
104078.0,18.4,16.3,4.3,39.0
72823.0,25.9,12.3,2.1,40.3
72176.0,17.8,16.9,3.3,38.0
55966.0,18.1,17.3,4.3,39.7
49220.0,22.0,16.3,4.6,42.9
94961.0,17.2,17.3,3.5,38.0
83064.0,15.7,18.4,3.2,37.3
114297.0,19.4,14.8,4.7,38.900000000000006
96267.0,15.2,17.0,3.4,35.6
111672.0,19.1,14.6,3.9,37.6
76360.0,21.9,15.6,4.8,42.3
95823.0,14.9,17.2,3.7,35.800000000000004
42977.0,23.1,17.8,3.6,44.50000000000001
124492.0,16.1,16.6,4.5,37.2
101389.0,17.6,16.5,4.7,38.8
75037.0,23.0,13.8,2.5,39.3
58552.0,21.7,15.8,2.4,39.9
110101.0,18.0,17.4,4.5,39.9
108737.0,16.3,16.5,3.1,35.9
82851.0,21.9,13.6,4.5,40.0
93403.0,19.0,15.6,3.0,37.6
43254.0,16.5,17.9,3.8,38.2
92101.0,16.6,17.0,3.4,37.0
82244.0,18.7,17.3,4.8,40.8
132770.0,16.1,16.0,4.1,36.2
59867.0,18.2,16.6,3.4,38.2
43313.0,16.5,18.6,4.0,39.1
101586.0,19.9,14.5,4.5,38.9
132536.0,15.5,16.3,4.1,35.9
94686.0,20.1,13.4,4.2,37.7
110901.0,12.9,17.4,5.3,35.599999999999994
128744.0,16.5,14.9,4.1,35.5
110274.0,22.3,14.1,4.4,40.8
106896.0,19.2,15.4,4.0,38.6
94990.0,17.5,15.2,2.7,35.400000000000006
89019.0,19.2,16.8,4.3,40.3
67943.0,16.1,16.9,3.9,36.9
114684.0,18.9,15.4,4.3,38.6
90029.0,18.6,17.5,3.3,39.4
77012.0,20.2,15.9,4.5,40.6
76835.0,19.5,13.6,3.8,36.9
58552.0,21.7,15.8,2.4,39.9
85428.0,17.5,15.9,4.6,38.0
49544.0,22.6,16.7,4.7,44.0
71418.0,17.2,16.6,2.8,36.6
91106.0,18.8,16.7,4.2,39.7
62218.0,17.5,18.5,3.4,39.4
104698.0,17.1,16.5,3.4,37.0
103732.0,15.9,17.1,3.2,36.2
146874.0,14.6,16.5,4.2,35.300000000000004
80887.0,21.9,15.3,5.1,42.3
70326.0,18.8,17.2,3.6,39.6
120528.0,17.5,16.2,3.0,36.7
81542.0,22.0,16.7,2.9,41.6
75603.0,14.5,18.6,3.6,36.7
122635.0,15.6,16.6,4.9,37.1
66778.0,17.0,16.3,3.5,36.8
119198.0,17.9,15.1,4.2,37.2
49544.0,22.6,16.7,4.7,44.0
58698.0,19.1,16.5,3.1,38.7
113375.0,18.4,16.1,3.8,38.3
109238.0,17.1,16.4,3.1,36.6
110984.0,16.1,15.6,4.4,36.1
130855.0,15.2,16.1,4.2,35.5
105818.0,18.2,15.8,4.4,38.4
95518.0,19.2,16.7,4.8,40.7
40134.0,19.5,15.8,4.0,39.3
134903.0,16.5,15.2,3.9,35.6
58775.0,15.4,16.7,3.7,35.800000000000004
91507.0,19.9,16.4,4.5,40.8
80129.0,17.2,17.5,3.5,38.2
95823.0,14.9,17.2,3.7,35.800000000000004
61753.0,18.2,17.5,3.6,39.3
90263.0,17.7,18.1,3.8,39.6
71127.0,19.7,14.6,4.5,38.8
69976.0,14.5,18.1,3.6,36.2
58775.0,15.4,16.7,3.7,35.800000000000004
101788.0,15.6,17.0,3.2,35.800000000000004
103445.0,16.8,16.2,3.1,36.1
41725.0,22.2,16.1,3.5,41.8
132770.0,16.1,16.0,4.1,36.2
58775.0,15.4,16.7,3.7,35.800000000000004
46587.0,19.9,16.0,3.6,39.5
123659.0,18.4,15.1,4.1,37.6
60650.0,13.3,18.4,4.0,35.7
95864.0,16.4,16.8,3.4,36.6
116744.0,16.4,15.6,4.9,36.9
49544.0,22.6,16.7,4.7,44.0
71418.0,17.2,16.6,2.8,36.6
73645.0,17.5,18.4,3.2,39.1
87310.0,21.9,14.8,4.5,41.2
49109.0,15.4,18.0,3.9,37.3
40038.0,16.9,18.0,3.9,38.8
113375.0,18.4,16.1,3.8,38.3
139754.0,16.7,15.1,4.0,35.8
130855.0,15.2,16.1,4.2,35.5
120528.0,17.5,16.2,3.0,36.7
87474.0,19.2,15.8,4.5,39.5
68964.0,21.9,16.6,4.4,42.9
114218.0,21.7,14.8,4.5,41.0
55869.0,19.6,18.3,3.4,41.3
78234.0,18.0,16.2,4.8,39.0
57484.0,23.3,15.9,4.5,43.7
72984.0,18.2,16.5,3.2,37.900000000000006
104078.0,18.4,16.3,4.3,39.0
77752.0,20.9,16.0,4.4,41.3
69571.0,12.6,20.9,3.5,37.0
105061.0,19.5,15.4,4.6,39.5
55446.0,20.2,17.3,3.8,41.3
109253.0,19.2,16.6,4.4,40.2
115505.0,17.4,16.1,3.5,37.0
48936.0,21.2,17.9,3.2,42.3
100812.0,16.5,16.7,3.3,36.5
67999.0,21.0,16.9,4.4,42.3
54212.0,14.4,18.9,4.0,37.3
72321.0,21.5,14.9,4.1,40.5
62380.0,15.6,17.3,3.5,36.4
83538.0,16.0,17.6,3.4,37.0
69140.0,17.8,16.3,3.9,38.0
105855.0,18.8,15.5,4.4,38.7
123104.0,15.5,16.4,4.4,36.3
80328.0,16.8,16.7,3.8,37.3
73645.0,17.5,18.4,3.2,39.1
78319.0,20.8,17.0,4.4,42.2
109253.0,19.2,16.6,4.4,40.2
49069.0,20.2,18.8,3.7,42.7
67088.0,22.4,16.8,4.3,43.5
99816.0,14.0,17.0,4.2,35.2
94459.0,17.6,15.7,4.6,37.9
114684.0,18.9,15.4,4.3,38.6
94382.0,17.3,17.7,3.3,38.3
73788.0,13.6,17.8,3.8,35.2
105871.0,16.3,16.7,2.9,35.9
122814.0,19.1,13.7,4.2,37.0
76835.0,19.5,13.6,3.8,36.9
68837.0,22.7,14.8,4.4,41.9
76227.0,16.5,17.2,3.3,37.0
63761.0,18.1,17.0,3.4,38.5
101731.0,21.9,13.3,2.2,37.400000000000006
68914.0,21.0,14.8,4.2,40.0
80328.0,16.8,16.7,3.8,37.3
48936.0,21.2,17.9,3.2,42.3
78319.0,20.8,17.0,4.4,42.2
119095.0,18.6,16.0,4.0,38.6
96131.0,15.8,16.1,3.4,35.300000000000004
46587.0,19.9,16.0,3.6,39.5
83385.0,21.1,16.9,4.4,42.4
60475.0,18.4,15.9,3.4,37.7
140201.0,15.8,14.6,4.6,35.0
81518.0,14.3,17.2,3.7,35.2
46886.0,16.2,18.2,4.0,38.4
82244.0,18.7,17.3,4.8,40.8
46794.0,26.4,14.8,5.0,46.2
40134.0,19.5,15.8,4.0,39.3
42990.0,19.4,16.8,3.3,39.5
109033.0,14.5,17.4,3.4,35.3
67153.0,20.3,16.0,4.5,40.8
48180.0,19.7,17.4,3.2,40.3
95445.0,19.5,15.8,4.3,39.6
65343.0,14.2,17.4,3.8,35.4
51481.0,23.6,16.8,4.6,45.00000000000001
53146.0,23.6,16.3,4.5,44.400000000000006
114300.0,16.8,14.8,4.8,36.4
103732.0,15.9,17.1,3.2,36.2
90996.0,22.9,13.6,3.9,40.4
103445.0,16.8,16.2,3.1,36.1
124535.0,12.8,18.1,4.8,35.7
87656.0,20.4,15.9,4.2,40.5
40342.0,15.7,18.2,3.9,37.8
60475.0,18.4,15.9,3.4,37.7
66113.0,22.4,15.0,4.5,41.9
51788.0,21.0,17.9,5.1,44.0
90263.0,17.7,18.1,3.8,39.6
76835.0,19.5,13.6,3.8,36.9
42990.0,19.4,16.8,3.3,39.5
50736.0,19.9,17.3,3.5,40.7
73788.0,13.6,17.8,3.8,35.2
133670.0,17.0,14.6,4.4,36.0
63395.0,22.5,16.7,4.7,43.900000000000006
105744.0,14.9,16.6,4.9,36.4
118284.0,15.2,16.5,4.7,36.4
63725.0,15.3,18.3,4.2,37.8
117447.0,14.9,16.5,4.7,36.1
72823.0,25.9,12.3,2.1,40.3
74649.0,14.7,16.8,3.6,35.1
89723.0,15.9,16.4,3.5,35.8
93461.0,19.7,17.4,4.0,41.1
63701.0,20.4,17.3,4.5,42.2
55395.0,21.5,16.8,2.6,40.9
72984.0,18.2,16.5,3.2,37.900000000000006
114684.0,18.9,15.4,4.3,38.6
51715.0,22.9,16.0,4.7,43.6
115558.0,18.1,14.3,4.4,36.8
96230.0,19.1,15.8,4.5,39.400000000000006
71779.0,13.9,17.7,3.7,35.300000000000004
71135.0,17.0,18.0,3.0,38.0
54710.0,15.2,19.2,3.9,38.3
131644.0,19.0,15.1,3.1,37.2
114386.0,17.9,15.1,4.3,37.3
40358.0,27.0,15.0,4.4,46.4
77640.0,18.3,16.2,4.9,39.4
113935.0,20.0,14.1,2.9,37.0
121809.0,14.1,16.6,5.2,35.900000000000006
80006.0,22.8,15.4,3.9,42.1
78781.0,21.7,16.5,4.5,42.7
62218.0,17.5,18.5,3.4,39.4
48750.0,24.6,16.1,5.2,45.900000000000006
57886.0,19.0,17.0,3.4,39.4
74649.0,14.7,16.8,3.6,35.1
100812.0,16.5,16.7,3.3,36.5
77981.0,19.4,17.1,4.4,40.9
102951.0,19.6,15.5,4.1,39.2
81518.0,14.3,17.2,3.7,35.2
109033.0,14.5,17.4,3.4,35.3
90832.0,15.7,16.7,3.8,36.2
115589.0,18.9,14.3,4.5,37.7
54885.0,25.8,14.4,3.7,43.900000000000006
44203.0,24.4,15.1,4.4,43.9
90266.0,17.0,18.3,2.7,38.0
66127.0,21.9,16.8,4.2,42.900000000000006
52069.0,15.2,19.7,3.4,38.3
60650.0,13.3,18.4,4.0,35.7
49848.0,15.8,17.2,4.0,37.0
87978.0,19.4,16.6,4.3,40.3
44760.0,24.2,16.4,4.6,45.2
71004.0,17.1,17.3,3.2,37.60000000000001
111403.0,18.3,16.8,4.3,39.4
42990.0,19.4,16.8,3.3,39.5
146874.0,14.6,16.5,4.2,35.300000000000004
46886.0,16.2,18.2,4.0,38.4
69571.0,12.6,20.9,3.5,37.0
69140.0,17.8,16.3,3.9,38.0
91507.0,19.9,16.4,4.5,40.8
87589.0,15.7,17.9,4.6,38.2
61248.0,23.2,15.4,4.6,43.2
100284.0,15.0,17.3,3.4,35.7
42990.0,19.4,16.8,3.3,39.5
118921.0,17.3,15.3,2.7,35.300000000000004
46596.0,19.8,17.4,3.5,40.7
46723.0,18.2,18.5,3.8,40.5
77022.0,17.5,17.3,4.8,39.6
63725.0,15.3,18.3,4.2,37.8
60697.0,20.4,17.1,3.0,40.5
76326.0,23.9,12.3,4.2,40.400000000000006
48139.0,19.5,18.2,3.4,41.1
41263.0,15.8,18.4,4.0,38.2
143625.0,14.7,16.2,4.2,35.1
95864.0,16.4,16.8,3.4,36.6
96089.0,17.7,16.6,3.2,37.5
76326.0,23.9,12.3,4.2,40.400000000000006
116671.0,17.5,16.4,4.5,38.4
146502.0,13.7,16.5,5.0,35.2
62640.0,17.7,17.8,3.4,38.9
118828.0,15.5,16.4,4.5,36.4
105648.0,15.5,17.6,2.8,35.9
59572.0,14.8,18.0,3.8,36.6
87725.0,14.4,17.6,3.6,35.6
71127.0,19.7,14.6,4.5,38.8
40342.0,15.7,18.2,3.9,37.8
72176.0,17.8,16.9,3.3,38.0
59951.0,17.6,18.0,3.3,38.9
66184.0,22.1,17.0,4.4,43.5
62315.0,24.7,12.0,5.1,41.8
87978.0,19.4,16.6,4.3,40.3
132536.0,15.5,16.3,4.1,35.9
135151.0,21.2,12.7,3.9,37.8
110541.0,18.5,15.8,3.9,38.2
102561.0,20.8,16.5,4.8,42.1
92101.0,16.6,17.0,3.4,37.0
90029.0,18.6,17.5,3.3,39.4
43254.0,16.5,17.9,3.8,38.2
114525.0,16.4,16.2,3.1,35.7
79788.0,14.7,18.6,4.1,37.4
84509.0,18.1,17.4,4.6,40.1
78781.0,21.7,16.5,4.5,42.7
90266.0,17.0,18.3,2.7,38.0
51240.0,15.4,17.6,4.0,37.0
126920.0,17.7,14.5,3.8,36.0
84582.0,19.0,17.2,3.3,39.5
57801.0,23.6,14.0,4.3,41.9
64012.0,14.4,16.8,3.9,35.1
70072.0,18.7,17.5,3.4,39.6
145509.0,14.9,15.9,4.3,35.1
49032.0,13.2,18.8,4.2,36.2
94992.0,19.3,16.1,4.4,39.8
146238.0,16.5,14.4,4.1,35.0
96267.0,15.2,17.0,3.4,35.6
85428.0,17.5,15.9,4.6,38.0
47685.0,21.8,16.2,3.7,41.7
49146.0,20.3,16.8,3.8,40.9
66363.0,19.6,16.6,3.7,39.900000000000006
96089.0,17.7,16.6,3.2,37.5
77940.0,21.4,15.4,4.4,41.2
64571.0,24.5,14.5,3.5,42.5
134903.0,16.5,15.2,3.9,35.6
132536.0,15.5,16.3,4.1,35.9
51481.0,23.6,16.8,4.6,45.00000000000001
80371.0,19.3,14.6,2.8,36.7
101788.0,15.6,17.0,3.2,35.800000000000004
59412.0,15.1,18.6,4.0,37.7
40038.0,16.9,18.0,3.9,38.8
96131.0,15.8,16.1,3.4,35.300000000000004
106896.0,19.2,15.4,4.0,38.6
48094.0,16.4,17.9,3.9,38.2
49637.0,24.3,15.5,4.4,44.2
73841.0,21.3,12.9,5.2,39.400000000000006
59285.0,19.4,18.0,3.6,41.0
103635.0,15.9,13.9,5.2,35.0
41748.0,15.7,18.4,4.1,38.2
96704.0,20.1,14.8,4.1,39.00000000000001
98214.0,18.8,16.1,4.5,39.400000000000006
70958.0,18.5,17.7,3.5,39.7
122360.0,16.1,16.9,4.2,37.2
62995.0,21.8,15.9,4.8,42.5
114386.0,17.9,15.1,4.3,37.3
109033.0,14.5,17.4,3.4,35.3
108808.0,15.1,18.3,1.8,35.2
53146.0,23.6,16.3,4.5,44.400000000000006
118324.0,17.6,15.6,4.1,37.3
44710.0,22.8,17.5,4.6,44.9
78319.0,20.8,17.0,4.4,42.2
129330.0,13.8,17.5,4.4,35.7
85026.0,15.1,16.7,3.3,35.099999999999994
71584.0,24.2,16.5,5.4,46.1
54459.0,14.3,18.8,3.8,36.9
72176.0,17.8,16.9,3.3,38.0
105871.0,16.3,16.7,2.9,35.9
44710.0,22.8,17.5,4.6,44.9
124607.0,13.5,17.3,5.0,35.8
113801.0,14.4,16.4,4.4,35.2
136085.0,15.2,15.3,4.7,35.2
42977.0,23.1,17.8,3.6,44.50000000000001
87310.0,21.9,14.8,4.5,41.2
54877.0,14.6,18.2,3.8,36.6
95220.0,15.9,17.5,2.8,36.2
106982.0,17.1,16.1,4.2,37.400000000000006
87406.0,16.5,16.6,3.4,36.5
59420.0,22.4,16.2,3.2,41.8
94143.0,18.8,16.3,3.8,38.9
54507.0,20.7,14.6,3.1,38.4
119634.0,14.6,17.8,3.6,36.0
80642.0,16.3,15.9,3.5,35.7
97303.0,15.8,16.5,3.6,35.9
68964.0,21.9,16.6,4.4,42.9
40730.0,22.0,17.2,3.5,42.7
58874.0,22.8,15.7,4.3,42.8
96704.0,20.1,14.8,4.1,39.00000000000001
82609.0,21.8,15.6,4.4,41.8
43313.0,16.5,18.6,4.0,39.1
135024.0,15.6,15.4,4.1,35.1
63920.0,14.0,17.3,4.1,35.4
60650.0,13.3,18.4,4.0,35.7
51526.0,15.2,17.5,3.8,36.5
41748.0,15.7,18.4,4.1,38.2
62190.0,27.2,13.1,3.6,43.9
131644.0,19.0,15.1,3.1,37.2
81518.0,14.3,17.2,3.7,35.2
74895.0,21.8,16.8,4.3,42.9
56415.0,17.5,18.3,3.6,39.4
85026.0,15.1,16.7,3.3,35.099999999999994
46828.0,16.1,18.0,4.0,38.1
68702.0,17.8,17.0,3.3,38.1
94382.0,17.3,17.7,3.3,38.3
100708.0,22.1,15.7,4.8,42.6
74363.0,21.5,16.5,4.2,42.2
60475.0,18.4,15.9,3.4,37.7
124492.0,16.1,16.6,4.5,37.2
70207.0,18.8,18.0,3.5,40.3
49929.0,13.2,19.3,3.8,36.3
147731.0,22.0,9.6,3.6,35.2
109590.0,20.1,16.7,5.1,41.9
139743.0,15.9,14.4,4.7,35.0
65275.0,23.3,15.3,5.3,43.9
52436.0,20.8,15.0,3.3,39.1
81377.0,13.2,17.9,3.9,35.0
147731.0,22.0,9.6,3.6,35.2
109033.0,14.5,17.4,3.4,35.3
80129.0,17.2,17.5,3.5,38.2
105818.0,18.2,15.8,4.4,38.4
120413.0,18.8,15.2,3.8,37.8
76131.0,16.8,18.8,4.5,40.1
90832.0,15.7,16.7,3.8,36.2
40648.0,14.3,17.7,4.2,36.2
68633.0,17.9,17.8,3.6,39.3
135151.0,21.2,12.7,3.9,37.8
61127.0,19.6,16.9,2.9,39.4
91507.0,19.9,16.4,4.5,40.8
82244.0,18.7,17.3,4.8,40.8
96968.0,17.5,15.9,4.6,38.0
109238.0,17.1,16.4,3.1,36.6
125441.0,16.0,15.7,4.1,35.8
114761.0,16.2,16.0,4.7,36.900000000000006
118990.0,14.2,17.5,4.3,36.0
113296.0,18.9,16.3,4.0,39.2
114297.0,19.4,14.8,4.7,38.900000000000006
77957.0,18.1,17.3,3.3,38.7
101788.0,15.6,17.0,3.2,35.800000000000004
61753.0,18.2,17.5,3.6,39.3
96484.0,14.2,17.1,3.7,35.0
121086.0,15.9,17.3,3.8,37.0
82578.0,19.7,16.0,4.7,40.400000000000006
46256.0,15.0,18.5,3.9,37.4
94990.0,17.5,15.2,2.7,35.400000000000006
63920.0,14.0,17.3,4.1,35.4
92449.0,18.4,17.3,3.9,39.6
46383.0,14.4,18.7,3.7,36.8
100284.0,15.0,17.3,3.4,35.7
87589.0,15.7,17.9,4.6,38.2
77022.0,17.5,17.3,4.8,39.6
101652.0,20.3,17.3,4.3,41.9
146402.0,14.8,15.5,4.7,35.0
57603.0,23.7,14.1,5.3,43.1
145509.0,14.9,15.9,4.3,35.1
42556.0,22.9,16.6,3.6,43.1
78781.0,21.7,16.5,4.5,42.7
100277.0,16.2,16.3,3.4,35.9
100089.0,16.3,16.5,3.3,36.1
76301.0,22.6,18.6,3.7,44.900000000000006
43860.0,26.5,15.2,4.5,46.2
102914.0,15.2,17.2,3.6,36.0
73841.0,21.3,12.9,5.2,39.400000000000006
93954.0,20.3,15.6,4.2,40.1
146502.0,13.7,16.5,5.0,35.2
94844.0,17.7,17.2,3.9,38.8
51696.0,15.6,17.7,4.0,37.3
76156.0,21.6,13.7,3.4,38.7
71204.0,17.4,17.7,3.6,38.7
124535.0,12.8,18.1,4.8,35.7
125428.0,17.7,15.6,2.1,35.4
74649.0,14.7,16.8,3.6,35.1
117668.0,19.1,16.8,4.5,40.400000000000006
118432.0,15.7,15.8,4.6,36.1
84230.0,18.5,16.9,4.5,39.9
109650.0,16.0,17.4,4.4,37.8
54885.0,25.8,14.4,3.7,43.900000000000006
135282.0,15.8,15.5,4.4,35.7
115631.0,14.9,18.2,3.4,36.5
42990.0,19.4,16.8,3.3,39.5
94120.0,16.5,17.6,3.3,37.4
42977.0,23.1,17.8,3.6,44.50000000000001
109238.0,17.1,16.4,3.1,36.6
118828.0,15.5,16.4,4.5,36.4
85428.0,17.5,15.9,4.6,38.0
116744.0,16.4,15.6,4.9,36.9
46886.0,16.2,18.2,4.0,38.4
79133.0,19.6,17.1,4.6,41.3
58207.0,15.9,17.3,3.7,36.900000000000006
122247.0,20.0,16.2,3.6,39.8
92101.0,16.6,17.0,3.4,37.0
95570.0,18.6,16.4,5.7,40.7
56237.0,20.4,18.2,3.4,41.99999999999999
56924.0,13.9,18.1,3.9,35.9
41686.0,28.8,15.2,4.6,48.6
99614.0,14.7,18.4,3.8,36.89999999999999
125428.0,17.7,15.6,2.1,35.4
77940.0,21.4,15.4,4.4,41.2
92449.0,18.4,17.3,3.9,39.6
132770.0,16.1,16.0,4.1,36.2
41290.0,16.1,18.5,3.9,38.5
59631.0,14.8,17.6,4.0,36.400000000000006
100708.0,22.1,15.7,4.8,42.6
72314.0,17.4,16.6,3.5,37.5
80542.0,16.9,17.2,3.2,37.3
40134.0,19.5,15.8,4.0,39.3
40730.0,22.0,17.2,3.5,42.7
61633.0,19.5,17.0,3.3,39.8
72973.0,13.1,17.8,4.3,35.2
122001.0,14.9,17.8,2.6,35.300000000000004
143625.0,14.7,16.2,4.2,35.1
95224.0,17.1,18.2,4.5,39.8
95823.0,14.9,17.2,3.7,35.800000000000004
90029.0,18.6,17.5,3.3,39.4
70933.0,16.5,17.9,3.5,37.9
48936.0,21.2,17.9,3.2,42.3
51526.0,15.2,17.5,3.8,36.5
42990.0,19.4,16.8,3.3,39.5
72314.0,17.4,16.6,3.5,37.5
45414.0,22.2,17.8,4.6,44.6
96000.0,19.7,16.4,4.4,40.49999999999999
87310.0,16.3,16.3,3.4,36.0
116149.0,16.6,16.9,4.4,37.9
68837.0,22.7,14.8,4.4,41.9
48936.0,21.2,17.9,3.2,42.3
107374.0,15.3,14.9,5.3,35.5
62315.0,24.7,12.0,5.1,41.8
55675.0,22.8,16.0,4.5,43.3
117911.0,18.6,16.4,3.1,38.1
57612.0,22.2,15.8,4.9,42.9
54213.0,18.9,16.6,3.4,38.9
72823.0,25.9,12.3,2.1,40.3
81377.0,13.2,17.9,3.9,35.0
124607.0,13.5,17.3,5.0,35.8
56156.0,14.1,17.9,4.2,36.2
63395.0,22.5,16.7,4.7,43.900000000000006
79224.0,20.9,13.8,3.5,38.2
130514.0,17.7,15.6,4.7,38.0
